,Degrees,Time,Speed,Energycons,EProp,E_Aux,HVAC,Power,Regen,SoC,city,weather_Winter
0,0.0,0.0,0.0,0.0,0.0,5.35,4.2501,9.6001,0.0,100.0,Seattle,0
1,0.1,3.8897e-05,0.0,0.0,0.0,5.35,4.2501,9.6001,0.0,100.0,Seattle,0
2,0.2,0.55586,0.0,0.0,0.0,5.35,4.2501,9.6001,0.0,100.0,Seattle,0
3,0.3,5.5,0.0,0.0,0.0,5.35,4.2501,9.6001,0.0,99.995,Seattle,0
4,0.4,9.7022,0.0,0.0,0.0,5.35,4.2501,9.6001,0.0,99.991,Seattle,0
5,0.5,14.288,0.0,0.0,0.0,5.35,4.2501,9.6001,0.0,99.987,Seattle,0
6,0.6,20.0,0.0,0.0,0.0,5.35,4.2501,9.6001,0.0,99.982,Seattle,0
7,20.0,21.777,2.349,46357.0,158.45,5.26,4.25,167.96,0.0,99.967,Seattle,0
8,20.1,24.013,5.1575,24739.0,344.81,5.26,4.25,354.32,0.0,99.913,Seattle,0
9,0.7,24.763,6.0965,22677.0,116.04,5.26,4.25,125.55,0.0,99.888,Seattle,0
10,0.8,26.026,7.5597,16228.0,28.505,5.26,4.25,38.015,0.0,99.872,Seattle,0
11,0.9,28.001,8.0928,10485.0,144.12,5.26,4.25,153.63,0.0,99.863,Seattle,0
12,0.1,29.02,9.2627,9499.3,70.825,5.26,4.25,80.335,0.0,99.847,Seattle,0
13,0.11,31.001,10.014,7383.8,19.379,5.26,4.25,28.889,0.0,99.834,Seattle,0
14,0.12,32.087,10.043,6459.5,13.044,5.26,4.25,20.826,-1.7285,99.831,Seattle,0
15,0.13,37.411,8.3369,4179.9,10.362,5.26,4.25,0.82404,-19.048,99.82,Seattle,0
16,0.14,40.433,6.719,3695.0,20.908,5.26,4.25,30.418,0.0,99.814,Seattle,0
17,0.15,43.015,7.16,3449.2,58.87,5.26,4.25,68.38,0.0,99.806,Seattle,0
18,0.16,45.5,8.9855,3468.2,125.9,5.26,4.25,135.41,0.0,99.782,Seattle,0
19,0.17,47.004,10.148,3483.6,26.157,5.26,4.25,35.667,0.0,99.764,Seattle,0
20,0.18,48.046,10.233,3357.1,13.362,5.26,4.25,22.915,0.04348,99.76,Seattle,0
21,0.19,53.719,7.2266,2821.7,8.7597,5.26,4.25,11.235,-7.0346,99.749,Seattle,0
22,0.2,56.011,7.923,2786.9,115.81,5.26,4.25,125.32,0.0,99.737,Seattle,0
23,0.21,58.003,9.6581,2863.6,110.92,5.26,4.25,120.43,0.0,99.712,Seattle,0
24,0.22,60.0,10.818,2866.4,83.322,5.26,4.25,92.832,0.0,99.692,Seattle,0
25,0.23,61.184,11.022,2805.0,35.798,5.26,4.25,45.308,0.0,99.686,Seattle,0
26,0.24,63.014,11.173,2697.3,14.99,5.26,4.25,22.643,-1.8574,99.68,Seattle,0
27,0.25,65.234,10.973,2564.2,28.625,5.26,4.25,38.135,0.0,99.675,Seattle,0
28,0.26,67.132,11.081,2473.8,14.825,5.26,4.25,25.403,1.0681,99.669,Seattle,0
29,0.27,70.123,11.025,2333.9,49.863,5.26,4.25,59.373,0.0,99.661,Seattle,0
30,0.28,73.0,11.489,2257.3,15.56,5.26,4.25,24.173,-0.89672,99.648,Seattle,0
31,0.29,75.013,11.132,2179.9,22.012,5.26,4.25,31.522,0.0,99.643,Seattle,0
32,0.3,77.0,11.355,2130.6,58.744,5.26,4.25,68.254,0.0,99.635,Seattle,0
33,0.31,78.021,11.623,2119.7,15.806,5.26,4.25,25.316,0.0,99.629,Seattle,0
34,0.32,80.037,11.496,2055.1,44.883,5.26,4.25,54.393,0.0,99.624,Seattle,0
35,0.33,82.009,11.939,2032.4,77.277,5.26,4.25,86.787,0.0,99.612,Seattle,0
36,0.34,84.0,12.785,2043.0,75.082,5.26,4.25,84.592,0.0,99.593,Seattle,0
37,0.35,85.025,13.104,2038.3,60.439,5.26,4.25,69.949,0.0,99.585,Seattle,0
38,0.36,87.595,13.536,1996.6,45.452,5.26,4.25,54.962,0.0,99.571,Seattle,0
39,0.37,90.624,13.668,1926.3,19.848,5.26,4.25,29.691,0.33339,99.559,Seattle,0
40,0.38,94.004,13.591,1845.6,54.336,5.26,4.25,63.846,0.0,99.549,Seattle,0
41,0.39,95.029,13.764,1834.9,20.051,5.26,4.25,27.491,-2.0698,99.543,Seattle,0
42,0.4,98.142,13.207,1769.9,44.141,5.26,4.25,53.651,0.0,99.534,Seattle,0
43,0.41,100.02,13.549,1755.9,54.144,5.26,4.25,63.654,0.0,99.523,Seattle,0
44,0.42,102.01,13.814,1735.3,28.963,5.26,4.25,38.473,0.0,99.512,Seattle,0
45,0.43,104.5,13.702,1693.0,19.919,5.26,4.25,26.161,-3.268,99.505,Seattle,0
46,0.44,107.01,13.368,1654.7,44.782,5.26,4.25,54.292,0.0,99.497,Seattle,0
47,0.45,109.43,13.82,1643.6,64.216,5.26,4.25,73.726,0.0,99.482,Seattle,0
48,0.46,111.08,14.23,1642.1,57.343,5.26,4.25,66.853,0.0,99.47,Seattle,0
49,0.47,113.0,14.484,1627.4,21.625,5.26,4.25,31.57,0.43486,99.46,Seattle,0
50,0.48,117.04,11.252,1573.5,15.132,5.26,4.25,0.0,-30.487,99.449,Seattle,0
51,0.49,122.22,3.6024,1542.5,4.1146,5.26,4.25,3.7639,-9.8607,99.439,Seattle,0
52,0.5,127.76,0.0,1551.0,0.0,5.35,4.2501,9.6001,0.0,99.434,Seattle,0
53,0.51,133.67,0.0,1565.6,0.0,5.35,4.2501,9.6001,0.0,99.429,Seattle,0
54,0.52,139.04,0.0,1578.8,0.0,5.35,4.2501,9.6001,0.0,99.424,Seattle,0
55,0.53,145.0,0.0,1593.5,0.0,5.35,4.2501,9.6001,0.0,99.419,Seattle,0
56,0.54,150.0,0.0,1605.8,0.0,5.35,4.2501,9.6001,0.0,99.414,Seattle,0
57,0.55,160.0,0.0,1630.4,0.0,5.35,4.2501,9.6001,0.0,99.405,Seattle,0
58,20.2,165.84,4.1891,1741.9,293.35,5.26,4.25,302.86,0.0,99.361,Seattle,0
59,0.56,167.11,6.0666,1847.1,134.8,5.26,4.25,144.31,0.0,99.318,Seattle,0
60,0.57,170.0,9.9243,1931.8,164.67,5.26,4.25,174.18,0.0,99.272,Seattle,0
61,0.58,171.02,10.873,1954.3,118.42,5.26,4.25,127.93,0.0,99.256,Seattle,0
62,0.59,173.0,11.802,1964.0,16.137,5.26,4.25,20.622,-5.0254,99.237,Seattle,0
63,0.6,175.04,11.214,1937.0,15.063,5.26,4.25,22.712,-1.8616,99.233,Seattle,0
64,0.61,177.02,11.177,1917.6,29.247,5.26,4.25,38.757,0.0,99.226,Seattle,0
65,0.62,180.0,11.534,1894.6,118.57,5.26,4.25,128.08,0.0,99.214,Seattle,0
66,0.63,181.01,12.157,1905.9,16.807,5.26,4.25,21.166,-5.1511,99.201,Seattle,0
67,0.64,184.34,9.6405,1868.5,12.385,5.26,4.25,0.0,-26.199,99.194,Seattle,0
68,0.65,187.5,7.8902,1849.5,54.97,5.26,4.25,64.48,0.0,99.186,Seattle,0
69,0.66,189.01,8.3214,1849.0,84.599,5.26,4.25,94.109,0.0,99.179,Seattle,0
70,0.67,191.0,9.9261,1876.3,158.38,5.26,4.25,167.89,0.0,99.155,Seattle,0
71,0.68,192.14,11.123,1902.2,213.42,5.26,4.25,222.93,0.0,99.136,Seattle,0
72,0.69,194.01,13.645,1970.8,280.74,5.26,4.25,290.25,0.0,99.089,Seattle,0
73,0.7,196.0,16.183,2049.1,139.13,5.26,4.25,148.64,0.0,99.032,Seattle,0
74,0.71,197.01,16.68,2055.1,239.58,5.26,4.25,249.09,0.0,99.018,Seattle,0
75,0.72,198.03,17.583,2080.2,163.86,5.26,4.25,173.37,0.0,98.994,Seattle,0
76,0.73,200.0,18.82,2105.3,200.9,5.26,4.25,210.41,0.0,98.956,Seattle,0
77,0.74,201.02,19.462,2118.6,233.41,5.26,4.25,242.92,0.0,98.935,Seattle,0
78,0.75,203.0,20.564,2137.3,143.38,5.26,4.25,152.89,0.0,98.897,Seattle,0
79,0.76,205.0,21.234,2133.2,40.832,5.26,4.25,50.342,0.0,98.869,Seattle,0
80,0.77,207.26,21.133,2089.6,40.476,5.26,4.25,53.702,3.7159,98.859,Seattle,0
81,0.78,213.03,21.013,1989.9,66.847,5.26,4.25,76.357,0.0,98.832,Seattle,0
82,0.79,215.12,21.217,1966.5,108.39,5.26,4.25,117.9,0.0,98.816,Seattle,0
83,0.8,218.01,21.951,1956.6,99.392,5.26,4.25,108.9,0.0,98.781,Seattle,0
84,0.81,220.0,22.352,1945.3,130.41,5.26,4.25,139.92,0.0,98.76,Seattle,0
85,0.82,221.24,22.663,1941.3,103.9,5.26,4.25,113.41,0.0,98.744,Seattle,0
86,0.83,223.01,23.027,1932.1,150.28,5.26,4.25,159.79,0.0,98.723,Seattle,0
87,0.84,225.0,23.782,1938.4,202.19,5.26,4.25,211.7,0.0,98.689,Seattle,0
88,0.85,226.03,24.191,1942.6,129.41,5.26,4.25,138.92,0.0,98.67,Seattle,0
89,0.86,228.0,24.543,1930.5,69.464,5.26,4.25,78.974,0.0,98.647,Seattle,0
90,0.87,229.13,24.581,1916.6,53.988,5.26,4.25,68.771,5.2727,98.639,Seattle,0
91,0.88,232.5,24.453,1873.4,84.606,5.26,4.25,94.116,0.0,98.617,Seattle,0
92,0.89,234.03,24.637,1861.9,117.05,5.26,4.25,126.56,0.0,98.602,Seattle,0
93,0.9,236.0,24.9,1848.8,118.88,5.26,4.25,128.39,0.0,98.582,Seattle,0
94,0.91,237.04,25.082,1844.0,88.178,5.26,4.25,97.688,0.0,98.569,Seattle,0
95,0.92,239.01,25.303,1829.9,73.324,5.26,4.25,82.834,0.0,98.55,Seattle,0
96,0.93,240.48,25.347,1814.6,57.398,5.26,4.25,66.908,0.0,98.539,Seattle,0
97,0.94,246.76,25.258,1747.2,56.992,5.26,4.25,66.502,0.0,98.5,Seattle,0
98,0.95,256.0,23.961,1663.0,97.162,5.26,4.25,106.67,0.0,98.445,Seattle,0
99,0.96,257.02,24.096,1659.2,67.268,5.26,4.25,76.778,0.0,98.435,Seattle,0
100,0.97,259.74,24.185,1640.4,52.284,5.26,4.25,61.794,0.0,98.416,Seattle,0
101,0.98,265.03,23.295,1601.1,93.152,5.26,4.25,102.66,0.0,98.386,Seattle,0
102,0.99,266.73,23.294,1593.2,48.6,5.26,4.25,56.625,-1.4849,98.373,Seattle,0
103,0.1,270.08,23.026,1570.8,62.211,5.26,4.25,71.721,0.0,98.355,Seattle,0
104,0.101,272.01,23.159,1562.1,92.345,5.26,4.25,101.85,0.0,98.341,Seattle,0
105,0.102,274.01,23.471,1558.6,124.12,5.26,4.25,133.63,0.0,98.32,Seattle,0
106,0.103,277.01,24.142,1559.2,190.6,5.26,4.25,200.11,0.0,98.282,Seattle,0
107,0.104,279.0,24.766,1565.0,133.73,5.26,4.25,143.24,0.0,98.25,Seattle,0
108,0.105,280.02,24.859,1561.4,118.59,5.26,4.25,128.1,0.0,98.24,Seattle,0
109,0.106,281.26,25.034,1558.8,55.986,5.26,4.25,65.496,0.0,98.227,Seattle,0
110,0.107,286.73,23.601,1526.6,49.848,5.26,4.25,43.447,-15.911,98.195,Seattle,0
111,0.108,293.0,22.352,1493.7,59.24,5.26,4.25,68.75,0.0,98.161,Seattle,0
112,0.109,294.02,22.396,1489.7,45.089,5.26,4.25,58.839,4.2399,98.155,Seattle,0
113,0.11,299.8,21.985,1462.2,43.547,5.26,4.25,51.336,-1.7211,98.126,Seattle,0
114,0.111,308.0,18.552,1427.8,32.145,5.26,4.25,28.179,-13.476,98.089,Seattle,0
115,0.112,318.0,13.411,1397.1,19.308,5.26,4.25,25.593,-3.2246,98.058,Seattle,0
116,0.113,321.54,10.29,1388.9,13.457,5.26,4.25,0.0,-27.93,98.049,Seattle,0
117,0.114,329.5,4.2022,1379.1,4.8347,5.26,4.25,4.69,-9.6547,98.035,Seattle,0
118,0.115,337.0,0.0,1382.3,0.0,5.35,4.2501,9.6001,0.0,98.028,Seattle,0
119,20.3,346.05,0.022028,1388.0,1.2189,5.26,4.25,10.729,0.0,98.02,Seattle,0
120,20.4,350.62,5.7869,1439.9,405.4,5.26,4.25,414.91,0.0,97.94,Seattle,0
121,0.116,351.01,6.3601,1445.4,133.25,5.26,4.25,142.76,0.0,97.931,Seattle,0
122,0.117,353.0,8.9436,1461.1,153.81,5.26,4.25,163.32,0.0,97.901,Seattle,0
123,0.118,354.12,10.122,1469.5,90.597,5.26,4.25,100.11,0.0,97.883,Seattle,0
124,0.119,356.03,11.285,1476.9,115.9,5.26,4.25,125.41,0.0,97.862,Seattle,0
125,0.12,358.02,12.578,1486.3,169.96,5.26,4.25,179.47,0.0,97.837,Seattle,0
126,0.121,359.55,13.607,1494.5,89.103,5.26,4.25,98.613,0.0,97.815,Seattle,0
127,0.122,362.01,14.352,1496.9,85.37,5.26,4.25,94.88,0.0,97.794,Seattle,0
128,0.123,364.01,15.023,1499.7,109.04,5.26,4.25,118.55,0.0,97.775,Seattle,0
129,0.124,365.5,15.445,1500.8,33.698,5.26,4.25,43.208,0.0,97.762,Seattle,0
130,0.125,367.01,15.601,1498.3,24.229,5.26,4.25,35.704,1.9655,97.754,Seattle,0
131,0.126,369.26,15.446,1491.6,43.545,5.26,4.25,53.055,0.0,97.746,Seattle,0
132,0.127,371.01,15.873,1492.1,75.48,5.26,4.25,84.99,0.0,97.732,Seattle,0
133,0.128,372.26,16.093,1491.2,25.44,5.26,4.25,34.95,0.0,97.723,Seattle,0
134,0.129,377.79,16.129,1474.6,35.81,5.26,4.25,45.32,0.0,97.704,Seattle,0
135,0.13,379.04,16.274,1472.8,36.269,5.26,4.25,45.779,0.0,97.697,Seattle,0
136,0.131,382.0,16.093,1464.5,25.44,5.26,4.25,32.805,-2.1456,97.686,Seattle,0
137,0.132,388.5,10.885,1447.9,14.481,5.26,4.25,0.20508,-23.786,97.668,Seattle,0
138,0.133,391.88,6.646,1443.0,7.9604,5.26,4.25,1.0784,-16.392,97.661,Seattle,0
139,0.134,399.0,0.0,1443.2,0.0,5.35,4.2501,9.6001,0.0,97.653,Seattle,0
140,20.5,403.14,1.3717,1448.2,96.019,5.26,4.25,105.53,0.0,97.645,Seattle,0
141,0.135,406.3,6.0327,1493.1,134.04,5.26,4.25,143.55,0.0,97.566,Seattle,0
142,0.136,409.02,10.034,1515.6,179.33,5.26,4.25,188.84,0.0,97.518,Seattle,0
143,0.137,411.0,11.444,1523.9,59.248,5.26,4.25,68.758,0.0,97.493,Seattle,0
144,0.138,412.0,12.296,1529.9,134.64,5.26,4.25,144.15,0.0,97.477,Seattle,0
145,0.139,413.04,12.982,1534.4,101.18,5.26,4.25,110.69,0.0,97.463,Seattle,0
146,0.14,415.0,13.456,1534.4,19.401,5.26,4.25,30.395,1.4836,97.449,Seattle,0
147,0.141,418.65,12.953,1525.3,18.369,5.26,4.25,24.726,-3.1528,97.439,Seattle,0
148,0.142,424.6,5.8602,1514.8,6.9166,5.26,4.25,0.41649,-16.01,97.427,Seattle,0
149,0.143,430.84,0.0,1515.3,0.0,5.35,4.2501,9.6001,0.0,97.42,Seattle,0
150,0.144,436.62,0.0,1518.3,0.0,5.35,4.2501,9.6001,0.0,97.415,Seattle,0
151,0.145,443.04,0.0,1521.7,0.0,5.35,4.2501,9.6001,0.0,97.409,Seattle,0
152,20.6,447.5,0.73761,1524.7,51.63,5.26,4.25,61.14,0.0,97.404,Seattle,0
153,0.146,451.07,6.0058,1569.1,133.44,5.26,4.25,142.95,0.0,97.322,Seattle,0
154,0.147,454.0,10.327,1592.4,230.74,5.26,4.25,240.25,0.0,97.269,Seattle,0
155,0.148,456.0,12.43,1606.4,120.34,5.26,4.25,129.85,0.0,97.233,Seattle,0
156,0.149,457.27,13.3,1611.9,222.54,5.26,4.25,232.05,0.0,97.214,Seattle,0
157,0.15,459.0,14.753,1622.8,78.655,5.26,4.25,88.165,0.0,97.182,Seattle,0
158,0.151,460.01,15.027,1622.9,137.81,5.26,4.25,147.32,0.0,97.174,Seattle,0
159,0.152,461.5,15.624,1625.4,54.161,5.26,4.25,63.671,0.0,97.157,Seattle,0
160,0.153,464.0,16.138,1623.8,25.552,5.26,4.25,37.163,2.1005,97.138,Seattle,0
161,0.154,465.28,16.106,1619.9,35.738,5.26,4.25,45.248,0.0,97.134,Seattle,0
162,0.155,468.41,16.038,1611.2,25.302,5.26,4.25,34.074,-0.73852,97.122,Seattle,0
163,0.156,470.01,16.093,1608.0,25.44,5.26,4.25,34.95,0.0,97.114,Seattle,0
164,0.157,475.0,15.736,1593.2,24.556,5.26,4.25,34.684,0.61849,97.097,Seattle,0
165,0.158,481.0,15.646,1576.2,24.338,5.26,4.25,34.452,0.60421,97.078,Seattle,0
166,0.159,483.02,15.738,1571.6,54.657,5.26,4.25,64.167,0.0,97.07,Seattle,0
167,0.16,484.5,15.803,1569.0,24.72,5.26,4.25,33.473,-0.75672,97.062,Seattle,0
168,0.161,494.0,13.456,1544.4,19.401,5.26,4.25,9.157,-19.754,97.033,Seattle,0
169,0.162,503.25,1.4468,1534.1,1.6245,5.26,4.25,7.551,-3.5835,97.016,Seattle,0
170,0.163,509.06,0.0,1536.6,0.0,5.35,4.2501,9.6001,0.0,97.011,Seattle,0
171,20.7,512.08,1.6352,1541.9,100.91,5.26,4.25,110.42,0.0,97.0,Seattle,0
172,20.8,514.01,2.913,1554.5,179.8,5.26,4.25,189.31,0.0,96.973,Seattle,0
173,20.9,516.0,4.2924,1574.3,234.92,5.26,4.25,244.43,0.0,96.93,Seattle,0
174,20.1,517.5,5.0068,1591.7,290.04,5.26,4.25,299.55,0.0,96.893,Seattle,0
175,0.164,518.73,6.009,1609.8,87.547,5.26,4.25,97.057,0.0,96.854,Seattle,0
176,0.165,520.02,7.1647,1613.8,86.311,5.26,4.25,95.821,0.0,96.842,Seattle,0
177,0.166,522.01,8.4964,1618.4,70.175,5.26,4.25,79.685,0.0,96.824,Seattle,0
178,0.167,524.02,9.3948,1620.8,71.876,5.26,4.25,81.386,0.0,96.809,Seattle,0
179,0.168,527.01,10.642,1624.1,61.544,5.26,4.25,71.054,0.0,96.786,Seattle,0
180,0.169,529.0,11.131,1624.0,22.011,5.26,4.25,31.521,0.0,96.775,Seattle,0
181,0.17,530.34,11.176,1621.7,14.995,5.26,4.25,24.505,0.0,96.771,Seattle,0
182,0.171,535.0,11.177,1612.9,57.743,5.26,4.25,67.253,0.0,96.76,Seattle,0
183,0.172,536.03,11.447,1613.0,30.077,5.26,4.25,39.587,0.0,96.754,Seattle,0
184,0.173,538.23,11.583,1610.1,15.732,5.26,4.25,23.343,-1.8989,96.746,Seattle,0
185,0.174,544.62,10.549,1598.3,13.898,5.26,4.25,13.292,-10.116,96.731,Seattle,0
186,0.175,551.76,0.35611,1593.2,0.39858,5.26,4.25,8.9327,-0.97587,96.72,Seattle,0
187,0.176,557.11,0.0,1595.6,0.0,5.35,4.2501,9.6001,0.0,96.716,Seattle,0
188,0.177,563.16,0.0,1598.2,0.0,5.35,4.2501,9.6001,0.0,96.71,Seattle,0
189,20.11,568.09,0.13367,1600.4,9.3561,5.26,4.25,18.866,0.0,96.706,Seattle,0
190,20.12,571.06,4.5116,1621.8,310.2,5.26,4.25,319.71,0.0,96.658,Seattle,0
191,0.178,572.27,6.0032,1640.0,68.329,5.26,4.25,77.839,0.0,96.617,Seattle,0
192,0.179,573.5,6.8397,1642.3,69.261,5.26,4.25,78.771,0.0,96.608,Seattle,0
193,0.18,575.01,7.5997,1644.2,9.2868,5.26,4.25,18.797,0.0,96.598,Seattle,0
194,0.181,577.03,7.6068,1641.8,33.541,5.26,4.25,43.051,0.0,96.594,Seattle,0
195,0.182,579.01,7.9126,1640.9,9.7377,5.26,4.25,19.248,0.0,96.587,Seattle,0
196,0.183,584.0,7.4217,1635.0,27.957,5.26,4.25,37.467,0.0,96.578,Seattle,0
197,0.184,585.86,7.6382,1633.9,14.211,5.26,4.25,23.721,0.0,96.573,Seattle,0
198,0.185,590.0,7.3761,1629.3,13.669,5.26,4.25,23.179,0.0,96.566,Seattle,0
199,0.186,591.5,7.5103,1628.3,28.308,5.26,4.25,37.818,0.0,96.562,Seattle,0
200,0.187,593.09,7.9048,1628.3,55.075,5.26,4.25,64.585,0.0,96.555,Seattle,0
201,0.188,595.02,8.5934,1629.5,65.525,5.26,4.25,75.035,0.0,96.544,Seattle,0
202,0.189,597.01,9.388,1631.2,17.965,5.26,4.25,27.475,0.0,96.53,Seattle,0
203,0.19,599.3,9.5315,1628.6,36.512,5.26,4.25,46.022,0.0,96.524,Seattle,0
204,0.191,603.0,10.058,1626.1,13.07,5.26,4.25,22.58,0.0,96.509,Seattle,0
205,0.192,605.09,10.067,1622.8,25.917,5.26,4.25,35.427,0.0,96.505,Seattle,0
206,0.193,607.01,10.598,1623.2,108.56,5.26,4.25,118.07,0.0,96.493,Seattle,0
207,0.194,608.5,11.422,1626.2,80.963,5.26,4.25,90.473,0.0,96.478,Seattle,0
208,0.195,611.0,12.07,1626.2,16.642,5.26,4.25,18.914,-7.2379,96.462,Seattle,0
209,0.196,613.76,9.0765,1621.5,11.49,5.26,4.25,0.0,-24.69,96.455,Seattle,0
210,0.197,620.0,9.758e-12,1618.6,1.0919e-11,5.26,4.25,9.51,-2.4173e-11,96.447,Seattle,0
211,0.198,625.38,0.0,1620.8,0.0,5.35,4.2501,9.6001,0.0,96.442,Seattle,0
212,0.199,631.0,0.0,1623.1,0.0,5.35,4.2501,9.6001,0.0,96.437,Seattle,0
213,0.2,641.0,0.0,1627.2,0.0,5.35,4.2501,9.6001,0.0,96.428,Seattle,0
214,20.13,647.0,2.0117,1634.4,130.56,5.26,4.25,140.07,0.0,96.411,Seattle,0
215,20.14,649.02,4.5799,1652.9,291.55,5.26,4.25,301.06,0.0,96.367,Seattle,0
216,0.201,650.62,6.0011,1674.0,64.479,5.26,4.25,73.989,0.0,96.315,Seattle,0
217,0.202,651.0,6.2591,1674.6,59.307,5.26,4.25,68.817,0.0,96.313,Seattle,0
218,0.203,652.17,7.0111,1676.5,106.78,5.26,4.25,116.29,0.0,96.304,Seattle,0
219,0.204,654.12,8.8374,1683.0,89.985,5.26,4.25,99.495,0.0,96.281,Seattle,0
220,0.205,656.5,10.17,1687.0,84.566,5.26,4.25,94.076,0.0,96.259,Seattle,0
221,0.206,658.14,11.003,1689.5,70.794,5.26,4.25,80.304,0.0,96.244,Seattle,0
222,0.207,660.03,11.45,1689.0,44.682,5.26,4.25,54.192,0.0,96.233,Seattle,0
223,0.208,663.0,11.712,1685.2,15.971,5.26,4.25,25.481,0.0,96.222,Seattle,0
224,0.209,664.5,11.757,1682.6,31.043,5.26,4.25,40.553,0.0,96.217,Seattle,0
225,0.21,666.56,11.847,1679.3,16.221,5.26,4.25,25.731,0.0,96.211,Seattle,0
226,0.211,673.0,7.3314,1669.1,8.9067,5.26,4.25,6.1385,-12.278,96.197,Seattle,0
227,0.212,680.09,0.0,1667.1,0.0,5.35,4.2501,9.6001,0.0,96.188,Seattle,0
228,0.213,685.8,0.0,1669.3,0.0,5.35,4.2501,9.6001,0.0,96.183,Seattle,0
229,0.214,691.07,0.0,1671.4,0.0,5.35,4.2501,9.6001,0.0,96.178,Seattle,0
230,20.15,695.0,1.4766,1676.1,82.655,5.26,4.25,92.165,0.0,96.167,Seattle,0
231,20.16,697.01,2.913,1686.2,192.8,5.26,4.25,202.31,0.0,96.142,Seattle,0
232,20.17,699.03,5.0793,1706.5,320.15,5.26,4.25,329.66,0.0,96.09,Seattle,0
233,0.215,700.0,6.0359,1719.2,49.468,5.26,4.25,58.978,0.0,96.058,Seattle,0
234,0.216,701.04,6.5566,1720.1,83.068,5.26,4.25,92.578,0.0,96.052,Seattle,0
235,0.217,703.0,7.4654,1721.7,9.0958,5.26,4.25,18.548,-0.057991,96.04,Seattle,0
236,0.218,705.02,7.3938,1719.6,89.115,5.26,4.25,98.625,0.0,96.036,Seattle,0
237,0.219,707.0,8.5845,1722.6,59.982,5.26,4.25,69.492,0.0,96.02,Seattle,0
238,0.22,709.0,9.6113,1725.2,98.11,5.26,4.25,107.62,0.0,96.004,Seattle,0
239,0.221,710.01,10.058,1726.1,13.07,5.26,4.25,22.58,0.0,95.996,Seattle,0
240,0.222,712.03,9.8874,1723.0,50.603,5.26,4.25,60.113,0.0,95.991,Seattle,0
241,0.223,714.69,10.478,1722.1,27.133,5.26,4.25,36.643,0.0,95.978,Seattle,0
242,0.224,717.3,9.5063,1718.1,12.169,5.26,4.25,14.182,-7.4971,95.972,Seattle,0
243,0.225,722.5,3.3975,1713.2,3.8718,5.26,4.25,5.5708,-7.811,95.963,Seattle,0
244,0.226,727.92,0.22352,1713.7,0.25015,5.26,4.25,9.7601,0.0,95.958,Seattle,0
245,20.18,730.02,2.9329,1722.2,201.59,5.26,4.25,211.1,0.0,95.936,Seattle,0
246,20.19,732.01,5.5935,1744.0,327.66,5.26,4.25,337.17,0.0,95.879,Seattle,0
247,0.227,732.67,6.0341,1751.7,64.838,5.26,4.25,74.348,0.0,95.859,Seattle,0
248,0.228,735.0,8.0487,1757.3,92.024,5.26,4.25,101.53,0.0,95.836,Seattle,0
249,0.229,736.55,9.226,1760.9,123.46,5.26,4.25,132.97,0.0,95.819,Seattle,0
250,0.23,738.07,10.373,1764.8,106.16,5.26,4.25,115.67,0.0,95.801,Seattle,0
251,0.231,740.66,11.693,1768.3,90.471,5.26,4.25,99.981,0.0,95.776,Seattle,0
252,0.232,742.02,12.12,1768.5,55.364,5.26,4.25,64.874,0.0,95.766,Seattle,0
253,0.233,744.01,12.475,1766.9,49.229,5.26,4.25,58.739,0.0,95.755,Seattle,0
254,0.234,746.01,12.785,1764.9,18.033,5.26,4.25,27.543,0.0,95.744,Seattle,0
255,0.235,751.23,12.222,1754.3,16.931,5.26,4.25,21.267,-5.1739,95.731,Seattle,0
256,0.236,757.5,7.0185,1744.7,8.4703,5.26,4.25,9.2965,-8.6839,95.718,Seattle,0
257,0.237,763.38,0.67056,1742.7,0.75091,5.26,4.25,10.261,0.0,95.71,Seattle,0
258,20.2,768.4,3.4101,1754.0,238.76,5.26,4.25,248.27,0.0,95.68,Seattle,0
259,0.238,770.19,6.0077,1774.8,118.16,5.26,4.25,127.67,0.0,95.623,Seattle,0
260,0.239,771.02,7.0785,1777.9,85.257,5.26,4.25,94.767,0.0,95.613,Seattle,0
261,0.24,773.0,8.2278,1780.3,67.891,5.26,4.25,77.401,0.0,95.597,Seattle,0
262,0.241,775.01,9.2593,1782.5,88.504,5.26,4.25,98.014,0.0,95.581,Seattle,0
263,0.242,777.01,10.376,1785.3,132.65,5.26,4.25,142.16,0.0,95.562,Seattle,0
264,0.243,778.67,11.623,1789.8,126.94,5.26,4.25,136.45,0.0,95.54,Seattle,0
265,0.244,780.02,12.297,1791.5,56.268,5.26,4.25,65.778,0.0,95.526,Seattle,0
266,0.245,782.0,12.652,1789.9,66.159,5.26,4.25,75.669,0.0,95.515,Seattle,0
267,0.246,783.08,12.919,1789.5,18.302,5.26,4.25,27.812,0.0,95.508,Seattle,0
268,0.247,791.25,12.539,1773.1,17.547,5.26,4.25,22.872,-4.1844,95.487,Seattle,0
269,0.248,798.06,12.296,1760.2,24.912,5.26,4.25,34.422,0.0,95.47,Seattle,0
270,0.249,800.0,12.518,1758.0,57.4,5.26,4.25,66.91,0.0,95.461,Seattle,0
271,0.25,801.5,13.076,1758.8,143.64,5.26,4.25,153.15,0.0,95.448,Seattle,0
272,0.251,804.55,14.553,1762.9,114.54,5.26,4.25,124.05,0.0,95.412,Seattle,0
