,Degrees,Time,Speed,Energycons,EProp,E_Aux,HVAC,Power,Regen,SoC,city,weather_Winter
0,0.0,0.0,0.0,0.0,0.0,5.35,4.2501,9.6001,0.0,100.0,Seattle,0
1,0.1,4.4742,0.0,0.0,0.0,5.35,4.2501,9.6001,0.0,99.996,Seattle,0
2,20.0,10.373,0.032439,23479000.0,1.795,5.26,4.25,11.305,0.0,99.991,Seattle,0
3,0.2,11.62,0.22352,212580.0,0.25015,5.26,4.25,9.7601,0.0,99.989,Seattle,0
4,20.1,13.001,1.1193,53310.0,76.21,5.26,4.25,85.72,0.0,99.984,Seattle,0
5,20.2,14.907,3.001,25030.0,185.24,5.26,4.25,194.75,0.0,99.959,Seattle,0
6,20.3,16.663,5.7342,22045.0,354.19,5.26,4.25,363.7,0.0,99.906,Seattle,0
7,0.3,17.804,6.4413,17151.0,89.801,5.26,4.25,99.311,0.0,99.887,Seattle,0
8,0.4,19.601,8.4507,12308.0,172.13,5.26,4.25,181.64,0.0,99.864,Seattle,0
9,0.5,20.908,9.209,9837.6,11.698,5.26,4.25,21.208,0.0,99.852,Seattle,0
10,0.6,22.307,9.3908,7880.8,71.844,5.26,4.25,81.354,0.0,99.847,Seattle,0
11,0.7,23.3,9.7008,7034.4,136.15,5.26,4.25,145.66,0.0,99.841,Seattle,0
12,0.8,24.8,10.684,6309.7,14.131,5.26,4.25,23.641,0.0,99.824,Seattle,0
13,0.9,26.103,10.863,5562.3,14.442,5.26,4.25,23.952,0.0,99.819,Seattle,0
14,0.1,30.8,7.9126,3956.1,9.7377,5.26,4.25,0.0,-19.48,99.809,Seattle,0
15,0.11,36.326,1.3295,3538.1,1.4919,5.26,4.25,10.041,-0.96079,99.802,Seattle,0
16,0.12,42.526,0.0,3599.4,0.0,5.35,4.2501,9.6001,0.0,99.796,Seattle,0
17,0.13,48.774,0.0,3698.4,0.0,5.35,4.2501,9.6001,0.0,99.79,Seattle,0
18,0.14,55.026,0.0,3797.4,0.0,5.35,4.2501,9.6001,0.0,99.785,Seattle,0
19,20.4,60.433,1.0719,3934.2,72.981,5.26,4.25,82.491,0.0,99.776,Seattle,0
20,20.5,62.605,2.9974,4313.6,165.91,5.26,4.25,175.42,0.0,99.748,Seattle,0
21,20.6,64.221,3.4515,4470.5,191.06,5.26,4.25,200.57,0.0,99.731,Seattle,0
22,20.7,65.35,3.6881,4551.2,204.17,5.26,4.25,213.68,0.0,99.72,Seattle,0
23,20.8,66.618,4.076,4728.3,225.67,5.26,4.25,235.18,0.0,99.701,Seattle,0
24,0.15,68.216,5.0963,5139.0,5.9389,5.26,4.25,15.449,0.0,99.662,Seattle,0
25,0.16,70.203,5.1841,5039.5,6.0496,5.26,4.25,11.845,-3.7146,99.652,Seattle,0
26,20.9,72.71,4.7879,4908.1,265.13,5.26,4.25,274.64,0.0,99.641,Seattle,0
27,20.1,73.623,5.0171,4996.9,277.84,5.26,4.25,287.35,0.0,99.627,Seattle,0
28,0.17,74.695,5.2304,5057.9,6.1081,5.26,4.25,15.618,0.0,99.613,Seattle,0
29,0.18,75.613,5.4539,5141.9,6.3923,5.26,4.25,15.902,0.0,99.598,Seattle,0
30,0.19,78.3,5.0963,5021.4,5.9389,5.26,4.25,11.796,-3.6527,99.583,Seattle,0
31,0.2,80.424,5.1857,4936.0,6.0516,5.26,4.25,15.562,0.0,99.572,Seattle,0
32,0.21,81.214,5.3584,4992.0,6.2706,5.26,4.25,11.944,-3.837,99.56,Seattle,0
33,20.11,84.378,5.0415,4830.6,279.2,5.26,4.25,288.71,0.0,99.548,Seattle,0
34,20.12,86.105,5.6821,5104.0,350.96,5.26,4.25,360.47,0.0,99.507,Seattle,0
35,0.22,87.218,5.8927,5129.7,6.9589,5.26,4.25,12.258,-4.2109,99.493,Seattle,0
36,0.23,92.75,0.24587,4914.0,0.27517,5.26,4.25,9.6074,-0.17779,99.487,Seattle,0
37,0.24,98.8,0.0,4964.1,0.0,5.35,4.2501,9.6001,0.0,99.481,Seattle,0
38,0.25,105.05,0.0,5017.8,0.0,5.35,4.2501,9.6001,0.0,99.475,Seattle,0
39,0.26,111.3,0.0,5071.5,0.0,5.35,4.2501,9.6001,0.0,99.47,Seattle,0
40,20.13,115.5,1.8776,5187.8,115.87,5.26,4.25,125.38,0.0,99.454,Seattle,0
41,20.14,118.4,5.3225,5627.6,396.57,5.26,4.25,406.08,0.0,99.389,Seattle,0
42,0.27,119.6,6.9334,5736.2,140.94,5.26,4.25,150.45,0.0,99.362,Seattle,0
43,0.28,121.42,8.1917,5640.6,62.363,5.26,4.25,71.873,0.0,99.346,Seattle,0
44,0.29,123.32,9.6264,5549.8,135.08,5.26,4.25,144.59,0.0,99.326,Seattle,0
45,0.3,124.6,10.327,5453.6,79.344,5.26,4.25,88.854,0.0,99.314,Seattle,0
46,0.31,125.6,10.55,5346.0,13.9,5.26,4.25,23.41,0.0,99.308,Seattle,0
47,0.32,128.65,8.8067,5010.7,11.073,5.26,4.25,6.6578,-13.925,99.301,Seattle,0
48,0.33,134.3,2.5928,4688.4,2.9325,5.26,4.25,8.2978,-4.1448,99.292,Seattle,0
49,0.34,140.5,0.0,4684.2,0.0,5.35,4.2501,9.6001,0.0,99.286,Seattle,0
50,0.35,146.75,0.0,4721.0,0.0,5.35,4.2501,9.6001,0.0,99.28,Seattle,0
51,0.36,153.0,0.0,4757.8,0.0,5.35,4.2501,9.6001,0.0,99.275,Seattle,0
52,20.15,158.74,0.39058,4794.4,24.102,5.26,4.25,33.612,0.0,99.269,Seattle,0
53,20.16,160.93,2.0687,4877.8,114.49,5.26,4.25,124.0,0.0,99.252,Seattle,0
54,20.17,163.52,4.1797,5102.1,258.06,5.26,4.25,267.57,0.0,99.203,Seattle,0
55,20.18,165.02,5.1126,5273.4,315.73,5.26,4.25,325.24,0.0,99.164,Seattle,0
56,0.37,168.3,5.1857,5163.4,6.0516,5.26,4.25,11.844,-3.7179,99.152,Seattle,0
57,20.19,170.56,5.1681,5103.6,286.22,5.26,4.25,295.73,0.0,99.142,Seattle,0
58,0.38,172.7,4.6045,5048.3,5.3267,5.26,4.25,3.4538,-11.383,99.132,Seattle,0
59,20.2,177.3,1.6988,5017.0,94.009,5.26,4.25,103.52,0.0,99.12,Seattle,0
60,0.39,180.82,1.2757,5078.3,1.4312,5.26,4.25,8.9004,-2.0408,99.096,Seattle,0
61,20.21,184.09,0.79953,5088.2,44.243,5.26,4.25,53.753,0.0,99.091,Seattle,0
62,20.22,186.03,2.0352,5153.7,125.61,5.26,4.25,135.12,0.0,99.074,Seattle,0
63,20.23,188.01,3.6339,5281.2,247.49,5.26,4.25,257.0,0.0,99.042,Seattle,0
64,0.4,190.22,4.9174,5474.2,5.7148,5.26,4.25,15.225,0.0,98.989,Seattle,0
65,0.41,195.8,4.5598,5262.3,5.2716,5.26,4.25,14.782,0.0,98.981,Seattle,0
66,0.42,199.83,3.1179,5154.1,3.5431,5.26,4.25,10.806,-2.2472,98.974,Seattle,0
67,20.24,201.65,3.4646,5208.6,191.78,5.26,4.25,201.29,0.0,98.953,Seattle,0
68,20.25,203.5,4.5166,5346.1,250.09,5.26,4.25,259.6,0.0,98.912,Seattle,0
69,20.26,205.31,5.4131,5492.0,299.82,5.26,4.25,309.33,0.0,98.866,Seattle,0
70,0.43,206.62,5.8562,5571.7,6.9114,5.26,4.25,16.421,0.0,98.835,Seattle,0
71,0.44,207.8,6.2139,5571.1,7.3813,5.26,4.25,16.891,0.0,98.822,Seattle,0
72,0.45,209.81,5.9456,5510.8,7.0281,5.26,4.25,16.538,0.0,98.812,Seattle,0
73,0.46,213.45,2.9281,5395.5,3.3214,5.26,4.25,5.5838,-7.2477,98.804,Seattle,0
74,20.27,216.1,0.93959,5386.6,51.993,5.26,4.25,61.503,0.0,98.799,Seattle,0
75,0.47,218.1,0.98349,5394.9,1.1023,5.26,4.25,9.9013,-0.71094,98.793,Seattle,0
76,0.48,223.73,0.0,5410.6,0.0,5.35,4.2501,9.6001,0.0,98.788,Seattle,0
77,0.49,229.97,0.0,5435.7,0.0,5.35,4.2501,9.6001,0.0,98.783,Seattle,0
78,0.5,236.23,0.0,5460.7,0.0,5.35,4.2501,9.6001,0.0,98.777,Seattle,0
79,20.28,240.6,0.89408,5488.1,55.174,5.26,4.25,64.684,0.0,98.77,Seattle,0
80,20.29,242.17,3.1739,5555.9,236.38,5.26,4.25,245.89,0.0,98.749,Seattle,0
81,20.3,243.41,4.5662,5649.7,281.94,5.26,4.25,291.45,0.0,98.719,Seattle,0
82,0.51,244.77,6.4765,5770.3,172.86,5.26,4.25,182.37,0.0,98.677,Seattle,0
83,0.52,246.13,8.6797,5789.8,232.19,5.26,4.25,241.7,0.0,98.653,Seattle,0
84,0.53,247.21,9.4797,5758.8,72.553,5.26,4.25,82.063,0.0,98.641,Seattle,0
85,0.54,248.4,10.282,5718.0,144.52,5.26,4.25,154.03,0.0,98.628,Seattle,0
86,0.55,250.71,10.455,5581.9,13.736,5.26,4.25,15.967,-7.2795,98.614,Seattle,0
87,0.56,256.65,3.4422,5296.3,3.9247,5.26,4.25,7.9364,-5.4982,98.603,Seattle,0
88,0.57,262.85,0.0,5277.4,0.0,5.35,4.2501,9.6001,0.0,98.597,Seattle,0
89,0.58,269.1,0.0,5298.5,0.0,5.35,4.2501,9.6001,0.0,98.591,Seattle,0
90,0.59,275.35,0.0,5319.6,0.0,5.35,4.2501,9.6001,0.0,98.586,Seattle,0
91,20.31,280.39,0.88655,5344.3,54.709,5.26,4.25,64.219,0.0,98.578,Seattle,0
92,0.6,282.72,1.5646,5368.6,1.7577,5.26,4.25,11.268,0.0,98.566,Seattle,0
93,20.32,285.5,3.3979,5466.3,209.75,5.26,4.25,219.26,0.0,98.528,Seattle,0
94,20.33,286.86,4.2597,5539.7,263.0,5.26,4.25,272.51,0.0,98.499,Seattle,0
95,20.34,288.06,5.0344,5616.6,278.81,5.26,4.25,288.32,0.0,98.467,Seattle,0
96,0.61,289.37,6.0116,5716.7,83.754,5.26,4.25,93.264,0.0,98.426,Seattle,0
97,0.62,290.5,6.6613,5693.1,50.442,5.26,4.25,59.952,0.0,98.419,Seattle,0
98,0.63,293.12,7.8232,5620.1,9.6081,5.26,4.25,19.118,0.0,98.403,Seattle,0
99,0.64,297.2,7.3315,5459.5,8.9067,5.26,4.25,18.417,0.0,98.391,Seattle,0
100,0.65,300.1,7.332,5351.6,55.644,5.26,4.25,65.154,0.0,98.385,Seattle,0
101,0.66,303.95,5.968,5219.1,7.0573,5.26,4.25,12.304,-4.2634,98.378,Seattle,0
102,0.67,310.2,0.044704,5137.8,0.050025,5.26,4.25,9.5277,-0.032326,98.37,Seattle,0
103,0.68,316.4,0.0,5155.4,0.0,5.35,4.2501,9.6001,0.0,98.365,Seattle,0
104,0.69,322.65,0.0,5173.1,0.0,5.35,4.2501,9.6001,0.0,98.359,Seattle,0
105,0.7,328.9,0.0,5190.8,0.0,5.35,4.2501,9.6001,0.0,98.354,Seattle,0
106,20.35,331.5,1.2517,5208.3,69.267,5.26,4.25,78.777,0.0,98.346,Seattle,0
107,20.36,333.71,2.2897,5248.8,141.32,5.26,4.25,150.83,0.0,98.327,Seattle,0
108,20.37,335.88,4.8053,5358.3,327.36,5.26,4.25,336.87,0.0,98.278,Seattle,0
109,0.71,337.06,6.8572,5430.2,183.09,5.26,4.25,192.6,0.0,98.243,Seattle,0
110,0.72,338.72,7.9651,5403.2,60.586,5.26,4.25,70.096,0.0,98.229,Seattle,0
111,0.73,341.2,10.327,5383.0,79.344,5.26,4.25,88.854,0.0,98.195,Seattle,0
112,0.74,343.2,11.355,5324.5,15.317,5.26,4.25,24.827,0.0,98.176,Seattle,0
113,0.75,347.93,8.7838,5109.8,11.038,5.26,4.25,6.658,-13.89,98.166,Seattle,0
114,0.76,353.87,1.0064,4996.6,1.128,5.26,4.25,9.0278,-1.6102,98.157,Seattle,0
115,0.77,360.07,0.0,5009.2,0.0,5.35,4.2501,9.6001,0.0,98.152,Seattle,0
116,0.78,366.33,0.0,5024.5,0.0,5.35,4.2501,9.6001,0.0,98.146,Seattle,0
117,0.79,372.57,0.0,5039.7,0.0,5.35,4.2501,9.6001,0.0,98.14,Seattle,0
118,20.38,375.5,1.4758,5059.8,100.48,5.26,4.25,109.99,0.0,98.131,Seattle,0
119,20.39,377.2,3.4488,5113.8,234.88,5.26,4.25,244.39,0.0,98.104,Seattle,0
120,20.4,378.6,4.8739,5183.7,300.97,5.26,4.25,310.48,0.0,98.067,Seattle,0
121,0.8,380.47,6.0656,5278.9,45.849,5.26,4.25,55.359,0.0,98.013,Seattle,0
122,0.81,383.9,5.7221,5202.1,6.7373,5.26,4.25,16.247,0.0,98.006,Seattle,0
123,0.82,390.0,0.62586,5133.5,0.70079,5.26,4.25,10.211,0.0,97.998,Seattle,0
124,20.41,392.21,0.67726,5136.5,37.476,5.26,4.25,46.986,0.0,97.995,Seattle,0
125,0.83,394.11,1.3411,5152.2,1.5051,5.26,4.25,11.015,0.0,97.985,Seattle,0
126,20.42,395.93,2.6496,5189.7,146.65,5.26,4.25,156.16,0.0,97.964,Seattle,0
127,0.84,398.2,3.7998,5257.0,4.35,5.26,4.25,13.86,0.0,97.925,Seattle,0
128,0.85,400.38,3.7998,5237.2,4.35,5.26,4.25,13.86,0.0,97.918,Seattle,0
129,0.86,402.1,3.934,5228.2,4.5108,5.26,4.25,14.021,0.0,97.91,Seattle,0
130,20.43,406.31,2.9101,5184.5,161.08,5.26,4.25,170.59,0.0,97.903,Seattle,0
131,0.87,407.84,2.6056,5184.4,2.9473,5.26,4.25,8.2921,-4.1652,97.895,Seattle,0
132,0.88,410.1,1.8329,5180.2,2.062,5.26,4.25,11.572,0.0,97.889,Seattle,0
133,0.89,412.54,1.8776,5174.8,2.1129,5.26,4.25,11.623,0.0,97.884,Seattle,0
134,0.9,416.37,0.26822,5166.8,0.30019,5.26,4.25,9.8102,0.0,97.878,Seattle,0
135,0.91,422.3,0.0,5178.5,0.0,5.35,4.2501,9.6001,0.0,97.873,Seattle,0
136,0.92,428.55,0.0,5192.2,0.0,5.35,4.2501,9.6001,0.0,97.867,Seattle,0
137,0.93,434.8,0.0,5205.9,0.0,5.35,4.2501,9.6001,0.0,97.862,Seattle,0
138,20.44,438.37,1.3605,5225.8,83.961,5.26,4.25,93.471,0.0,97.851,Seattle,0
139,20.45,440.02,3.1955,5266.7,217.62,5.26,4.25,227.13,0.0,97.828,Seattle,0
140,20.46,441.97,5.4388,5361.0,301.24,5.26,4.25,310.75,0.0,97.773,Seattle,0
141,0.94,443.44,6.501,5394.1,49.204,5.26,4.25,58.714,0.0,97.744,Seattle,0
142,0.95,445.6,7.868,5368.2,109.98,5.26,4.25,119.49,0.0,97.727,Seattle,0
143,0.96,447.1,9.4388,5362.1,192.56,5.26,4.25,202.07,0.0,97.706,Seattle,0
144,0.97,450.22,10.855,5290.3,14.428,5.26,4.25,16.402,-7.5359,97.68,Seattle,0
145,0.98,456.08,5.7102,5114.8,6.7218,5.26,4.25,2.1317,-14.1,97.669,Seattle,0
146,0.99,462.22,0.0,5101.8,0.0,5.35,4.2501,9.6001,0.0,97.662,Seattle,0
147,0.1,468.48,0.0,5114.0,0.0,5.35,4.2501,9.6001,0.0,97.657,Seattle,0
148,0.101,474.72,0.0,5126.3,0.0,5.35,4.2501,9.6001,0.0,97.651,Seattle,0
149,20.47,479.35,1.207,5146.1,74.486,5.26,4.25,83.996,0.0,97.64,Seattle,0
150,20.48,481.8,2.8628,5191.0,158.45,5.26,4.25,167.96,0.0,97.611,Seattle,0
151,20.49,485.25,4.5375,5293.7,251.25,5.26,4.25,260.76,0.0,97.54,Seattle,0
152,20.5,486.41,4.8777,5315.3,270.11,5.26,4.25,279.62,0.0,97.521,Seattle,0
153,0.102,487.9,5.2751,5339.6,6.1647,5.26,4.25,15.675,0.0,97.495,Seattle,0
154,20.51,489.12,5.5953,5360.2,309.93,5.26,4.25,319.44,0.0,97.474,Seattle,0
155,20.52,490.2,5.7671,5363.6,319.46,5.26,4.25,328.97,0.0,97.461,Seattle,0
156,0.103,491.63,6.2267,5372.1,47.089,5.26,4.25,56.599,0.0,97.442,Seattle,0
157,0.104,492.9,6.4389,5349.5,48.724,5.26,4.25,58.234,0.0,97.438,Seattle,0
158,0.105,494.29,6.6609,5324.3,7.9807,5.26,4.25,17.491,0.0,97.434,Seattle,0
159,0.106,496.11,6.8423,5288.7,51.842,5.26,4.25,61.352,0.0,97.429,Seattle,0
160,0.107,498.17,7.0185,5247.1,8.4704,5.26,4.25,17.98,0.0,97.424,Seattle,0
161,0.108,500.8,6.8844,5193.7,8.2856,5.26,4.25,17.796,0.0,97.418,Seattle,0
162,0.109,503.21,6.9738,5145.8,8.4086,5.26,4.25,17.919,0.0,97.413,Seattle,0
163,0.11,505.91,6.7544,5095.6,51.162,5.26,4.25,60.672,0.0,97.407,Seattle,0
164,0.111,510.4,6.8397,5009.9,8.2243,5.26,4.25,17.734,0.0,97.399,Seattle,0
165,0.112,514.45,6.8397,4935.8,8.2243,5.26,4.25,17.734,0.0,97.391,Seattle,0
166,0.113,516.25,6.9515,4906.5,52.688,5.26,4.25,62.198,0.0,97.386,Seattle,0
167,0.114,517.37,7.2274,4890.4,54.83,5.26,4.25,64.34,0.0,97.382,Seattle,0
168,0.115,518.53,7.4343,4871.9,56.44,5.26,4.25,65.95,0.0,97.378,Seattle,0
169,0.116,520.51,7.5997,4838.7,9.2868,5.26,4.25,18.797,0.0,97.371,Seattle,0
170,0.117,521.8,7.9573,4819.7,9.8028,5.26,4.25,19.313,0.0,97.365,Seattle,0
171,0.118,525.23,6.0014,4760.0,7.1011,5.26,4.25,1.7969,-14.814,97.359,Seattle,0
172,0.119,531.43,0.0,4732.7,0.0,5.35,4.2501,9.6001,0.0,97.352,Seattle,0
173,0.12,537.67,0.0,4742.8,0.0,5.35,4.2501,9.6001,0.0,97.346,Seattle,0
174,0.121,543.93,0.0,4752.8,0.0,5.35,4.2501,9.6001,0.0,97.34,Seattle,0
175,20.53,549.7,0.089408,4762.1,4.9474,5.26,4.25,14.457,0.0,97.335,Seattle,0
176,20.54,551.87,1.0021,4769.1,61.838,5.26,4.25,71.348,0.0,97.33,Seattle,0
177,20.55,554.46,3.8406,4821.0,310.55,5.26,4.25,320.06,0.0,97.291,Seattle,0
178,20.56,555.91,5.905,4886.1,327.12,5.26,4.25,336.63,0.0,97.242,Seattle,0
179,0.122,557.07,6.6321,4888.5,92.491,5.26,4.25,102.0,0.0,97.229,Seattle,0
180,0.123,559.01,8.9052,4892.2,124.75,5.26,4.25,134.26,0.0,97.202,Seattle,0
181,0.124,560.5,9.2544,4865.6,70.759,5.26,4.25,80.269,0.0,97.195,Seattle,0
182,0.125,561.61,9.4772,4845.0,12.123,5.26,4.25,21.633,0.0,97.19,Seattle,0
183,0.126,563.0,10.417,4833.2,146.47,5.26,4.25,155.98,0.0,97.175,Seattle,0
184,0.127,564.34,10.745,4806.8,82.731,5.26,4.25,92.241,0.0,97.167,Seattle,0
185,0.128,566.73,10.595,4749.0,13.976,5.26,4.25,23.486,0.0,97.16,Seattle,0
186,0.129,572.35,4.0457,4647.7,4.6453,5.26,4.25,4.1492,-10.006,97.15,Seattle,0
187,0.13,578.55,0.0,4635.3,0.0,5.35,4.2501,9.6001,0.0,97.143,Seattle,0
188,0.131,584.8,0.0,4644.4,0.0,5.35,4.2501,9.6001,0.0,97.138,Seattle,0
189,0.132,591.05,0.0,4653.5,0.0,5.35,4.2501,9.6001,0.0,97.132,Seattle,0
190,0.133,597.3,0.0,4662.6,0.0,5.35,4.2501,9.6001,0.0,97.126,Seattle,0
191,20.57,600.9,2.5037,4690.9,138.57,5.26,4.25,148.08,0.0,97.104,Seattle,0
192,0.134,602.73,3.3975,4718.3,3.8718,5.26,4.25,13.382,0.0,97.078,Seattle,0
193,0.135,603.95,3.5763,4721.3,4.0836,5.26,4.25,13.594,0.0,97.069,Seattle,0
194,20.58,605.2,3.9341,4736.4,217.8,5.26,4.25,227.31,0.0,97.052,Seattle,0
195,20.59,606.81,4.792,4773.7,295.9,5.26,4.25,305.41,0.0,97.018,Seattle,0
196,0.136,608.8,5.141,4777.6,5.9952,5.26,4.25,15.505,0.0,96.999,Seattle,0
197,0.137,611.4,4.6939,4759.0,5.437,5.26,4.25,14.947,0.0,96.991,Seattle,0
198,20.6,612.4,4.9626,4772.2,274.82,5.26,4.25,284.33,0.0,96.975,Seattle,0
199,20.61,613.4,5.1861,4781.8,287.22,5.26,4.25,296.73,0.0,96.96,Seattle,0
200,0.138,614.35,5.3645,4788.1,6.2783,5.26,4.25,15.788,0.0,96.948,Seattle,0
201,0.139,615.97,5.4986,4795.5,6.4495,5.26,4.25,15.96,0.0,96.929,Seattle,0
202,0.14,619.16,5.141,4769.4,5.9952,5.26,4.25,15.505,0.0,96.919,Seattle,0
203,20.62,620.1,5.32,4775.7,294.65,5.26,4.25,304.16,0.0,96.907,Seattle,0
204,20.63,623.21,4.9653,4752.4,274.97,5.26,4.25,284.48,0.0,96.897,Seattle,0
205,20.64,624.85,5.5656,4789.7,308.28,5.26,4.25,317.79,0.0,96.859,Seattle,0
206,0.141,626.2,5.9008,4803.0,6.9695,5.26,4.25,12.263,-4.2166,96.838,Seattle,0
207,0.142,630.55,1.0729,4771.5,1.2028,5.26,4.25,8.9963,-1.7166,96.832,Seattle,0
208,0.143,636.5,0.0,4777.8,0.0,5.35,4.2501,9.6001,0.0,96.827,Seattle,0
209,0.144,642.75,0.0,4786.2,0.0,5.35,4.2501,9.6001,0.0,96.821,Seattle,0
210,0.145,649.0,0.0,4794.7,0.0,5.35,4.2501,9.6001,0.0,96.816,Seattle,0
211,20.65,654.07,1.5413,4810.2,95.116,5.26,4.25,104.63,0.0,96.803,Seattle,0
212,20.66,656.91,4.6632,4870.6,317.67,5.26,4.25,327.18,0.0,96.749,Seattle,0
213,0.146,658.32,6.6375,4909.5,134.88,5.26,4.25,144.39,0.0,96.71,Seattle,0
214,0.147,660.03,7.9813,4902.2,111.59,5.26,4.25,121.1,0.0,96.694,Seattle,0
215,0.148,662.21,9.5714,4889.8,73.284,5.26,4.25,82.794,0.0,96.671,Seattle,0
216,0.149,663.4,10.327,4879.5,13.519,5.26,4.25,23.029,0.0,96.659,Seattle,0
217,0.15,664.5,10.506,4859.3,80.791,5.26,4.25,90.301,0.0,96.654,Seattle,0
218,0.151,667.4,9.0302,4802.6,11.418,5.26,4.25,14.579,-6.3492,96.646,Seattle,0
219,0.152,673.05,2.9058,4734.2,3.2954,5.26,4.25,3.0643,-9.741,96.637,Seattle,0
220,0.153,679.25,0.0,4731.8,0.0,5.35,4.2501,9.6001,0.0,96.631,Seattle,0
221,0.154,685.5,0.0,4739.7,0.0,5.35,4.2501,9.6001,0.0,96.625,Seattle,0
222,0.155,691.75,0.0,4747.5,0.0,5.35,4.2501,9.6001,0.0,96.619,Seattle,0
223,20.67,697.71,0.36294,4755.6,22.397,5.26,4.25,31.907,0.0,96.614,Seattle,0
224,20.68,700.0,2.1011,4774.5,116.28,5.26,4.25,125.79,0.0,96.595,Seattle,0
225,20.69,702.5,4.1599,4822.4,256.83,5.26,4.25,266.34,0.0,96.548,Seattle,0
226,20.7,704.0,5.0972,4861.2,314.78,5.26,4.25,324.29,0.0,96.509,Seattle,0
227,0.156,707.05,5.1857,4842.5,6.0516,5.26,4.25,15.562,0.0,96.497,Seattle,0
228,20.71,709.58,5.1777,4828.5,286.75,5.26,4.25,296.26,0.0,96.486,Seattle,0
229,0.157,712.28,3.8322,4812.1,4.3887,5.26,4.25,4.4189,-9.4798,96.476,Seattle,0
230,20.72,716.98,2.0007,4816.9,110.72,5.26,4.25,120.23,0.0,96.457,Seattle,0
231,0.158,720.92,0.7042,4824.8,0.78865,5.26,4.25,9.7895,-0.50913,96.44,Seattle,0
232,20.73,723.9,1.2527,4833.3,77.307,5.26,4.25,86.817,0.0,96.43,Seattle,0
233,20.74,726.05,2.6152,4857.7,144.74,5.26,4.25,154.25,0.0,96.405,Seattle,0
234,20.75,728.4,4.4297,4906.5,273.5,5.26,4.25,283.01,0.0,96.355,Seattle,0
235,0.159,731.55,4.7386,4905.3,5.4924,5.26,4.25,15.002,0.0,96.331,Seattle,0
236,0.16,736.2,4.5598,4869.8,5.2716,5.26,4.25,14.782,0.0,96.322,Seattle,0
237,0.161,739.66,3.0846,4854.4,3.5041,5.26,4.25,13.014,0.0,96.313,Seattle,0
238,20.76,741.71,4.0286,4887.8,223.04,5.26,4.25,232.55,0.0,96.276,Seattle,0
239,20.77,743.46,4.9899,4927.9,276.34,5.26,4.25,285.85,0.0,96.232,Seattle,0
240,0.162,745.0,5.6774,4961.1,6.6795,5.26,4.25,16.189,0.0,96.193,Seattle,0
241,20.78,746.03,5.96,4974.4,330.17,5.26,4.25,339.68,0.0,96.172,Seattle,0
242,0.163,747.7,6.0797,4962.3,7.2041,5.26,4.25,12.373,-4.3412,96.165,Seattle,0
243,0.164,749.53,5.934,4954.2,7.0129,5.26,4.25,12.283,-4.2397,96.153,Seattle,0
244,20.79,754.42,0.76792,4926.1,42.493,5.26,4.25,52.003,0.0,96.146,Seattle,0
245,0.165,755.81,1.1623,4930.6,1.3035,5.26,4.25,10.813,0.0,96.14,Seattle,0
246,0.166,760.0,0.0,4932.2,0.0,5.35,4.2501,9.6001,0.0,96.135,Seattle,0
247,0.167,766.25,0.0,4939.4,0.0,5.35,4.2501,9.6001,0.0,96.13,Seattle,0
248,0.168,772.5,0.0,4946.5,0.0,5.35,4.2501,9.6001,0.0,96.124,Seattle,0
249,20.8,778.63,0.28321,4953.8,15.671,5.26,4.25,25.181,0.0,96.118,Seattle,0
250,20.81,780.52,1.8814,4965.3,152.09,5.26,4.25,161.6,0.0,96.106,Seattle,0
251,20.82,781.9,4.0247,4993.4,248.48,5.26,4.25,257.99,0.0,96.077,Seattle,0
252,20.83,783.1,5.3201,5025.7,362.48,5.26,4.25,371.99,0.0,96.042,Seattle,0
253,0.169,784.61,7.8911,5048.9,210.91,5.26,4.25,220.42,0.0,96.007,Seattle,0
254,0.17,785.78,9.1943,5048.7,128.89,5.26,4.25,138.4,0.0,95.99,Seattle,0
255,0.171,786.83,9.8935,5041.2,75.861,5.26,4.25,85.371,0.0,95.979,Seattle,0
256,0.172,788.21,10.908,5032.2,14.52,5.26,4.25,24.03,0.0,95.962,Seattle,0
257,0.173,792.97,8.0692,4947.9,9.9664,5.26,4.25,6.6929,-12.784,95.952,Seattle,0
258,0.174,799.17,0.022488,4913.6,0.025165,5.26,4.25,9.4992,-0.035986,95.944,Seattle,0
259,0.175,805.37,0.0,4920.4,0.0,5.35,4.2501,9.6001,0.0,95.938,Seattle,0
260,0.176,811.63,0.0,4927.2,0.0,5.35,4.2501,9.6001,0.0,95.933,Seattle,0
261,0.177,817.87,0.0,4934.0,0.0,5.35,4.2501,9.6001,0.0,95.927,Seattle,0
262,0.178,820.8,1.3411,4943.5,1.5051,5.26,4.25,11.015,0.0,95.916,Seattle,0
263,20.84,822.9,2.1489,4956.5,132.62,5.26,4.25,142.13,0.0,95.899,Seattle,0
264,20.85,825.3,3.8898,4993.3,215.35,5.26,4.25,224.86,0.0,95.856,Seattle,0
265,20.86,826.44,4.6394,5016.6,286.47,5.26,4.25,295.98,0.0,95.829,Seattle,0
266,20.87,827.75,5.5433,5048.4,342.38,5.26,4.25,351.89,0.0,95.791,Seattle,0
267,0.179,828.86,6.3288,5063.4,47.876,5.26,4.25,57.386,0.0,95.767,Seattle,0
268,0.18,831.02,7.3862,5049.1,56.066,5.26,4.25,65.576,0.0,95.754,Seattle,0
269,0.181,834.2,8.0467,5017.3,9.9335,5.26,4.25,6.6955,-12.748,95.739,Seattle,0
