,Degrees,Time,Speed,Energycons,EProp,E_Aux,HVAC,Power,Regen,SoC,city,weather_Winter
503,0.42,256.66,8.9408,3413.9,11.279,5.26,18.0,34.539,0.0,98.262,Phoenix,0
504,0.43,262.5,8.9408,3335.7,11.279,5.26,18.0,34.539,0.0,98.243,Phoenix,0
505,0.44,268.55,8.9408,3260.2,11.279,5.26,18.0,34.539,0.0,98.224,Phoenix,0
506,0.45,274.28,0.0,3240.1,0.0,5.35,18.0,23.35,0.0,98.208,Phoenix,0
507,20.12,281.21,1.0841,3273.0,66.901,5.26,18.0,90.161,0.0,98.189,Phoenix,0
508,0.46,286.71,6.0004,3457.0,83.596,5.26,18.0,106.86,0.0,98.065,Phoenix,0
509,0.47,288.95,8.0046,3469.5,111.92,5.26,18.0,135.18,0.0,98.04,Phoenix,0
510,0.48,290.54,8.9408,3468.9,11.279,5.26,18.0,34.539,0.0,98.024,Phoenix,0
511,0.49,297.2,8.9408,3387.5,11.279,5.26,18.0,34.539,0.0,98.003,Phoenix,0
512,0.5,302.5,8.9408,3326.5,11.279,5.26,18.0,34.539,0.0,97.985,Phoenix,0
513,0.51,311.5,4.0234,3239.7,4.6184,5.26,18.0,14.398,-13.48,97.957,Phoenix,0
514,0.52,318.0,0.0,3256.0,0.0,5.35,18.0,23.35,0.0,97.943,Phoenix,0
515,20.13,322.54,2.273,3293.0,140.29,5.26,18.0,163.55,0.0,97.916,Phoenix,0
516,0.53,326.72,6.0087,3433.3,83.712,5.26,18.0,106.97,0.0,97.807,Phoenix,0
517,0.54,330.0,8.9408,3450.0,11.279,5.26,18.0,34.539,0.0,97.768,Phoenix,0
518,0.55,332.17,8.9408,3426.3,11.279,5.26,18.0,34.539,0.0,97.761,Phoenix,0
519,0.56,337.76,8.9408,3367.1,11.279,5.26,18.0,34.539,0.0,97.743,Phoenix,0
520,0.57,343.57,8.9408,3308.8,11.279,5.26,18.0,34.539,0.0,97.724,Phoenix,0
521,0.58,349.26,8.4723,3254.6,10.565,5.26,18.0,5.5547,-28.27,97.706,Phoenix,0
522,0.59,355.32,0.0,3248.6,0.0,5.35,18.0,23.35,0.0,97.691,Phoenix,0
523,20.14,360.12,0.11167,3263.4,6.891,5.26,18.0,30.151,0.0,97.68,Phoenix,0
524,20.15,365.43,4.8545,3365.7,299.77,5.26,18.0,323.03,0.0,97.593,Phoenix,0
525,0.6,366.78,6.0588,3414.8,84.417,5.26,18.0,107.68,0.0,97.549,Phoenix,0
526,0.61,370.0,8.9408,3429.7,11.279,5.26,18.0,34.539,0.0,97.51,Phoenix,0
527,0.62,373.5,8.9408,3396.0,11.279,5.26,18.0,34.539,0.0,97.499,Phoenix,0
528,0.63,379.83,8.9408,3337.4,11.279,5.26,18.0,34.539,0.0,97.479,Phoenix,0
529,0.64,385.23,8.9408,3289.7,11.279,5.26,18.0,34.539,0.0,97.461,Phoenix,0
530,0.65,391.03,4.8638,3245.5,5.6479,5.26,18.0,12.621,-16.287,97.443,Phoenix,0
531,0.66,397.0,0.0,3254.5,0.0,5.35,18.0,23.35,0.0,97.429,Phoenix,0
532,20.16,401.94,1.7316,3278.1,106.87,5.26,18.0,130.13,0.0,97.409,Phoenix,0
533,0.67,406.71,6.0002,3399.3,83.593,5.26,18.0,106.85,0.0,97.292,Phoenix,0
534,0.68,408.79,7.8624,3407.9,109.9,5.26,18.0,133.16,0.0,97.268,Phoenix,0
535,0.69,410.5,8.9408,3408.8,11.279,5.26,18.0,34.539,0.0,97.251,Phoenix,0
536,0.7,420.5,8.9408,3324.8,11.279,5.26,18.0,34.539,0.0,97.219,Phoenix,0
537,0.71,430.24,6.6177,3250.3,7.9221,5.26,18.0,3.2505,-27.932,97.187,Phoenix,0
538,0.72,437.25,0.0,3256.1,0.0,5.35,18.0,23.35,0.0,97.171,Phoenix,0
539,20.17,443.43,3.0665,3299.8,189.28,5.26,18.0,212.54,0.0,97.127,Phoenix,0
540,0.73,446.73,6.0173,3387.3,83.834,5.26,18.0,107.09,0.0,97.034,Phoenix,0
541,0.74,450.0,8.9408,3399.9,11.279,5.26,18.0,34.539,0.0,96.995,Phoenix,0
542,0.75,452.17,8.9408,3382.9,11.279,5.26,18.0,34.539,0.0,96.988,Phoenix,0
543,0.76,457.81,8.9408,3339.6,11.279,5.26,18.0,34.539,0.0,96.97,Phoenix,0
544,0.77,463.0,8.9408,3301.3,11.279,5.26,18.0,34.539,0.0,96.953,Phoenix,0
545,0.78,468.5,8.9408,3262.0,11.279,5.26,18.0,34.539,0.0,96.935,Phoenix,0
546,0.79,474.18,0.0,3249.5,0.0,5.35,18.0,23.35,0.0,96.92,Phoenix,0
547,0.8,479.85,0.0,3262.5,0.0,5.35,18.0,23.35,0.0,96.908,Phoenix,0
548,20.18,484.66,4.1655,3321.3,257.18,5.26,18.0,280.44,0.0,96.841,Phoenix,0
549,0.81,486.73,6.0154,3376.9,83.807,5.26,18.0,107.07,0.0,96.776,Phoenix,0
550,0.82,490.0,8.9408,3388.6,11.279,5.26,18.0,34.539,0.0,96.737,Phoenix,0
551,0.83,494.5,8.9408,3356.5,11.279,5.26,18.0,34.539,0.0,96.723,Phoenix,0
552,0.84,504.5,8.9408,3288.2,11.279,5.26,18.0,34.539,0.0,96.69,Phoenix,0
553,0.85,514.0,0.0,3250.3,0.0,5.35,18.0,23.35,-0.0,96.663,Phoenix,0
554,0.86,519.16,0.0,3261.3,0.0,5.35,18.0,23.35,0.0,96.651,Phoenix,0
555,20.19,524.5,4.0234,3313.6,248.39,5.26,18.0,271.65,0.0,96.587,Phoenix,0
556,0.87,526.73,6.0185,3368.3,83.85,5.26,18.0,107.11,0.0,96.518,Phoenix,0
557,0.88,530.01,8.9408,3379.1,11.279,5.26,18.0,34.539,0.0,96.479,Phoenix,0
558,0.89,534.65,8.9408,3348.7,11.279,5.26,18.0,34.539,0.0,96.464,Phoenix,0
559,0.9,540.44,8.9408,3311.7,11.279,5.26,18.0,34.539,0.0,96.446,Phoenix,0
560,0.91,546.13,8.9408,3276.5,11.279,5.26,18.0,34.539,0.0,96.427,Phoenix,0
561,0.92,550.89,5.1718,3251.1,6.0341,5.26,18.0,7.4435,-21.851,96.412,Phoenix,0
562,0.93,556.5,0.0,3256.3,0.0,5.35,18.0,23.35,0.0,96.399,Phoenix,0
563,0.0,0.0,0.0,0.0,0.0,5.35,4.5001,9.8501,0.0,100.0,Phoenix,1
564,20.0,1.9128e-05,1.7102e-05,280730000.0,0.0010554,5.26,4.5,9.7611,0.0,100.0,Phoenix,1
565,20.1,0.46484,0.4156,30188.0,25.646,5.26,4.5,35.406,0.0,99.999,Phoenix,1
566,20.2,5.1212,4.5787,18331.0,282.72,5.26,4.5,292.48,0.0,99.928,Phoenix,1
567,0.1,6.7344,6.0211,17958.0,83.888,5.26,4.5,93.648,0.0,99.877,Phoenix,1
568,0.2,10.003,8.9408,10456.0,11.279,5.26,4.5,21.039,0.0,99.842,Phoenix,1
569,0.3,13.811,8.9408,6219.9,11.279,5.26,4.5,21.039,0.0,99.835,Phoenix,1
570,0.4,19.553,8.9408,4024.0,11.279,5.26,4.5,21.039,0.0,99.824,Phoenix,1
571,0.5,25.053,8.9408,3099.5,11.279,5.26,4.5,21.039,0.0,99.813,Phoenix,1
572,0.6,30.833,5.2903,2583.0,6.184,5.26,4.5,0.0,-22.35,99.802,Phoenix,1
573,0.7,34.124,0.0,2551.4,0.0,5.35,4.5001,9.8501,0.0,99.798,Phoenix,1
574,20.3,41.0,0.89408,2659.1,55.174,5.26,4.5,64.934,0.0,99.789,Phoenix,1
575,20.4,46.455,5.771,3756.2,356.46,5.26,4.5,366.22,0.0,99.679,Phoenix,1
576,0.8,47.112,6.3584,3842.7,88.634,5.26,4.5,98.394,0.0,99.667,Phoenix,1
577,0.9,50.025,8.9408,3871.2,11.279,5.26,4.5,21.039,0.0,99.635,Phoenix,1
578,0.1,55.0,8.9408,3430.0,11.279,5.26,4.5,21.039,0.0,99.625,Phoenix,1
579,0.11,61.26,8.9408,3021.4,11.279,5.26,4.5,21.039,0.0,99.613,Phoenix,1
580,0.12,71.0,4.9174,2599.7,5.7148,5.26,4.5,0.0,-20.779,99.594,Phoenix,1
581,0.13,75.246,0.0,2594.0,0.0,5.35,4.5001,9.8501,0.0,99.59,Phoenix,1
582,20.5,82.347,2.0981,2711.0,129.49,5.26,4.5,139.25,0.0,99.569,Phoenix,1
583,0.14,86.711,6.0,3256.3,83.609,5.26,4.5,93.369,0.0,99.463,Phoenix,1
584,0.15,88.5,7.5997,3281.0,106.17,5.26,4.5,115.93,0.0,99.446,Phoenix,1
585,0.16,90.303,8.9408,3289.6,11.279,5.26,4.5,21.039,0.0,99.427,Phoenix,1
586,0.17,96.672,8.9408,3028.0,11.279,5.26,4.5,21.039,0.0,99.415,Phoenix,1
587,0.18,104.76,8.9408,2762.3,11.279,5.26,4.5,21.039,0.0,99.399,Phoenix,1
588,0.19,112.53,1.9461,2596.9,2.1909,5.26,4.5,3.7178,-8.2331,99.385,Phoenix,1
589,0.2,117.37,0.0,2612.1,0.0,5.35,4.5001,9.8501,0.0,99.381,Phoenix,1
590,20.6,122.41,2.1555,2685.0,133.03,5.26,4.5,142.79,0.0,99.361,Phoenix,1
591,0.21,126.71,6.0009,3051.4,83.603,5.26,4.5,93.363,0.0,99.256,Phoenix,1
592,0.22,129.35,8.358,3082.1,116.95,5.26,4.5,126.71,0.0,99.229,Phoenix,1
593,0.23,131.0,8.9408,3061.7,11.279,5.26,4.5,21.039,0.0,99.219,Phoenix,1
594,0.24,137.0,8.9408,2902.5,11.279,5.26,4.5,21.039,0.0,99.207,Phoenix,1
595,0.25,145.25,8.9408,2715.1,11.279,5.26,4.5,21.039,0.0,99.191,Phoenix,1
596,0.26,152.69,1.5855,2603.3,1.7813,5.26,4.5,4.8334,-6.7079,99.178,Phoenix,1
597,0.27,157.63,0.0,2615.8,0.0,5.35,4.5001,9.8501,0.0,99.173,Phoenix,1
598,20.7,162.55,2.2757,2674.7,140.45,5.26,4.5,150.21,0.0,99.152,Phoenix,1
599,0.28,166.71,6.0031,2946.8,83.635,5.26,4.5,93.395,0.0,99.049,Phoenix,1
600,0.29,169.83,8.7904,2977.3,123.11,5.26,4.5,132.87,0.0,99.016,Phoenix,1
601,0.3,172.26,8.9408,2932.3,11.279,5.26,4.5,21.039,0.0,99.009,Phoenix,1
602,0.31,182.26,8.9408,2745.9,11.279,5.26,4.5,21.039,0.0,98.989,Phoenix,1
603,0.32,192.0,3.1293,2608.8,3.5564,5.26,4.5,2.8271,-10.489,98.971,Phoenix,1
604,0.33,196.24,0.0,2614.3,0.0,5.35,4.5001,9.8501,0.0,98.967,Phoenix,1
605,20.8,202.43,2.1695,2661.2,133.9,5.26,4.5,143.66,0.0,98.946,Phoenix,1
606,0.34,206.71,6.0007,2883.4,83.6,5.26,4.5,93.36,0.0,98.841,Phoenix,1
607,0.35,209.36,8.3725,2905.0,117.15,5.26,4.5,126.91,0.0,98.814,Phoenix,1
608,0.36,211.0,8.9408,2894.4,11.279,5.26,4.5,21.039,0.0,98.804,Phoenix,1
609,0.37,219.5,8.9408,2763.7,11.279,5.26,4.5,21.039,0.0,98.788,Phoenix,1
610,0.38,229.25,8.5,2631.6,10.607,5.26,4.5,0.0,-28.362,98.768,Phoenix,1
611,0.39,234.21,0.0,2612.0,0.0,5.35,4.5001,9.8501,0.0,98.762,Phoenix,1
612,20.9,240.02,0.020949,2623.3,1.2928,5.26,4.5,11.053,0.0,98.757,Phoenix,1
613,20.1,244.33,3.8754,2717.7,239.25,5.26,4.5,249.01,0.0,98.704,Phoenix,1
614,0.4,246.74,6.0251,2841.0,83.943,5.26,4.5,93.703,0.0,98.634,Phoenix,1
615,0.41,250.0,8.9408,2864.6,11.279,5.26,4.5,21.039,0.0,98.599,Phoenix,1
616,0.42,255.5,8.9408,2792.2,11.279,5.26,4.5,21.039,0.0,98.588,Phoenix,1
617,0.43,265.5,8.9408,2672.0,11.279,5.26,4.5,21.039,0.0,98.569,Phoenix,1
618,0.44,272.97,0.96256,2612.3,1.0787,5.26,4.5,6.7659,-4.0728,98.556,Phoenix,1
619,0.45,278.0,0.0,2620.1,0.0,5.35,4.5001,9.8501,0.0,98.551,Phoenix,1
620,20.11,282.82,2.5172,2659.3,155.36,5.26,4.5,165.12,0.0,98.526,Phoenix,1
621,0.46,286.72,6.0042,2810.4,83.649,5.26,4.5,93.409,0.0,98.427,Phoenix,1
622,0.47,289.56,8.5479,2828.1,119.65,5.26,4.5,129.41,0.0,98.397,Phoenix,1
623,0.48,291.75,8.9408,2811.2,11.279,5.26,4.5,21.039,0.0,98.388,Phoenix,1
624,0.49,301.75,8.9408,2703.6,11.279,5.26,4.5,21.039,0.0,98.369,Phoenix,1
625,0.5,311.5,4.0234,2616.1,4.6184,5.26,4.5,0.89844,-13.48,98.35,Phoenix,1
626,0.51,315.5,0.0,2617.0,0.0,5.35,4.5001,9.8501,0.0,98.346,Phoenix,1
627,20.12,320.66,0.587,2626.0,36.224,5.26,4.5,45.984,0.0,98.341,Phoenix,1
628,20.13,325.76,5.1514,2745.8,318.13,5.26,4.5,327.89,0.0,98.251,Phoenix,1
629,0.52,327.81,6.9798,2793.0,97.399,5.26,4.5,107.16,0.0,98.21,Phoenix,1
630,0.53,330.03,8.9408,2805.7,11.279,5.26,4.5,21.039,0.0,98.185,Phoenix,1
631,0.54,338.0,8.9408,2728.7,11.279,5.26,4.5,21.039,0.0,98.169,Phoenix,1
632,0.55,348.0,8.9408,2639.6,11.279,5.26,4.5,21.039,0.0,98.149,Phoenix,1
633,0.56,354.0,0.0,2615.9,0.0,5.35,4.5001,9.8501,-0.0,98.141,Phoenix,1
634,0.57,359.5,0.0,2623.0,0.0,5.35,4.5001,9.8501,0.0,98.135,Phoenix,1
635,20.14,364.21,3.7682,2683.5,232.63,5.26,4.5,242.39,0.0,98.085,Phoenix,1
636,0.58,366.73,6.0167,2769.5,83.826,5.26,4.5,93.586,0.0,98.012,Phoenix,1
637,0.59,370.0,8.9408,2786.2,11.279,5.26,4.5,21.039,0.0,97.977,Phoenix,1
638,0.6,374.25,8.9408,2749.3,11.279,5.26,4.5,21.039,0.0,97.969,Phoenix,1
639,0.61,384.25,8.9408,2667.2,11.279,5.26,4.5,21.039,0.0,97.949,Phoenix,1
640,0.62,392.5,2.0117,2616.0,2.2657,5.26,4.5,3.5153,-8.5104,97.935,Phoenix,1
641,0.63,399.0,0.0,2622.5,0.0,5.35,4.5001,9.8501,0.0,97.929,Phoenix,1
642,20.15,403.85,3.4382,2669.0,212.24,5.26,4.5,222.0,0.0,97.886,Phoenix,1
643,0.64,406.73,6.0145,2755.1,83.795,5.26,4.5,93.555,0.0,97.805,Phoenix,1
644,0.65,410.0,8.9408,2770.3,11.279,5.26,4.5,21.039,0.0,97.77,Phoenix,1
645,0.66,413.0,8.9408,2746.8,11.279,5.26,4.5,21.039,0.0,97.764,Phoenix,1
646,0.67,419.0,8.9408,2701.4,11.279,5.26,4.5,21.039,0.0,97.753,Phoenix,1
647,0.68,425.31,8.9408,2655.6,11.279,5.26,4.5,21.039,0.0,97.74,Phoenix,1
648,0.69,430.93,5.0835,2619.9,5.9228,5.26,4.5,0.0,-21.478,97.73,Phoenix,1
649,0.7,435.16,0.0,2618.5,0.0,5.35,4.5001,9.8501,0.0,97.725,Phoenix,1
650,20.16,440.14,0.12923,2623.9,7.9748,5.26,4.5,17.735,0.0,97.72,Phoenix,1
651,20.17,445.86,5.2371,2715.6,323.43,5.26,4.5,333.19,0.0,97.627,Phoenix,1
652,0.71,447.0,6.2586,2744.2,87.228,5.26,4.5,96.988,0.0,97.596,Phoenix,1
653,0.72,450.01,8.9408,2757.1,11.279,5.26,4.5,21.039,0.0,97.563,Phoenix,1
654,0.73,453.87,8.9408,2729.8,11.279,5.26,4.5,21.039,0.0,97.555,Phoenix,1
655,0.74,459.27,8.9408,2692.8,11.279,5.26,4.5,21.039,0.0,97.545,Phoenix,1
656,0.75,465.5,8.9408,2651.7,11.279,5.26,4.5,21.039,0.0,97.533,Phoenix,1
657,0.76,470.53,5.9572,2621.5,7.0432,5.26,4.5,0.0,-25.156,97.523,Phoenix,1
658,0.77,475.0,0.0,2618.8,0.0,5.35,4.5001,9.8501,0.0,97.518,Phoenix,1
659,20.18,481.86,1.6586,2633.4,102.36,5.26,4.5,112.12,0.0,97.503,Phoenix,1
660,0.78,486.72,6.008,2733.3,83.704,5.26,4.5,93.464,0.0,97.391,Phoenix,1
661,0.79,490.0,8.9408,2746.2,11.279,5.26,4.5,21.039,0.0,97.356,Phoenix,1
662,0.8,491.85,8.9408,2734.2,11.279,5.26,4.5,21.039,0.0,97.352,Phoenix,1
663,0.81,497.53,8.9408,2698.1,11.279,5.26,4.5,21.039,0.0,97.341,Phoenix,1
664,0.82,503.25,8.9408,2663.0,11.279,5.26,4.5,21.039,0.0,97.33,Phoenix,1
665,0.83,512.14,2.8055,2618.1,3.1788,5.26,4.5,1.0727,-11.866,97.314,Phoenix,1
666,0.84,516.57,0.0,2620.6,0.0,5.35,4.5001,9.8501,0.0,97.309,Phoenix,1
667,20.19,521.9,1.6985,2633.1,104.82,5.26,4.5,114.58,0.0,97.295,Phoenix,1
668,20.2,526.5,5.8115,2718.9,358.97,5.26,4.5,368.73,0.0,97.191,Phoenix,1
669,0.85,528.44,7.5455,2730.8,105.4,5.26,4.5,115.16,0.0,97.167,Phoenix,1
670,0.86,530.3,8.9408,2735.2,11.279,5.26,4.5,21.039,0.0,97.148,Phoenix,1
671,0.87,535.61,8.9408,2703.7,11.279,5.26,4.5,21.039,0.0,97.138,Phoenix,1
672,0.88,541.22,8.9408,2671.6,11.279,5.26,4.5,21.039,0.0,97.127,Phoenix,1
673,0.89,547.0,8.9408,2639.4,11.279,5.26,4.5,21.039,0.0,97.115,Phoenix,1
674,0.9,551.51,4.0025,2619.5,4.5932,5.26,4.5,0.94305,-13.41,97.107,Phoenix,1
675,0.91,555.75,0.0,2620.2,0.0,5.35,4.5001,9.8501,0.0,97.103,Phoenix,1
676,0.0,0.0,0.0,0.0,0.0,5.35,1.75,7.1,0.0,100.0,Philadelphia,0
677,20.0,2.6631e-05,2.3811e-05,144840000.0,0.0014693,5.26,1.75,7.0115,0.0,100.0,Philadelphia,0
678,20.1,0.59936,0.53587,24409.0,33.068,5.26,1.75,40.078,0.0,99.999,Philadelphia,0
679,20.2,5.5,4.9174,17939.0,303.66,5.26,1.75,310.67,0.0,99.918,Philadelphia,0
680,0.1,6.9875,6.2473,16743.0,87.07,5.26,1.75,94.08,0.0,99.877,Philadelphia,0
681,0.2,10.016,8.9408,10262.0,11.279,5.26,1.75,18.289,0.0,99.845,Philadelphia,0
682,0.3,14.644,8.9408,5609.9,11.279,5.26,1.75,18.289,0.0,99.837,Philadelphia,0
683,0.4,23.0,8.9408,3269.4,11.279,5.26,1.75,18.289,0.0,99.823,Philadelphia,0
684,0.5,32.5,2.0117,2440.7,2.2657,5.26,1.75,0.76526,-8.5104,99.808,Philadelphia,0
685,0.6,38.047,0.0,2477.9,0.0,5.35,1.75,7.1,0.0,99.804,Philadelphia,0
686,20.3,43.0,2.6822,2766.2,165.55,5.26,1.75,172.56,0.0,99.778,Philadelphia,0
687,0.7,46.712,6.0011,3704.9,83.605,5.26,1.75,90.615,0.0,99.682,Philadelphia,0
688,0.8,49.369,8.3763,3735.9,117.21,5.26,1.75,124.22,0.0,99.656,Philadelphia,0
689,0.9,51.247,8.9408,3621.4,11.279,5.26,1.75,18.289,0.0,99.646,Philadelphia,0
690,0.1,61.247,8.9408,2902.5,11.279,5.26,1.75,18.289,0.0,99.629,Philadelphia,0
691,0.11,71.0,4.9174,2485.0,5.7148,5.26,1.75,0.0,-20.779,99.613,Philadelphia,0
692,0.12,77.5,0.0,2484.0,0.0,5.35,1.75,7.1,0.0,99.608,Philadelphia,0
693,20.4,83.758,3.3601,2704.7,207.42,5.26,1.75,214.43,0.0,99.567,Philadelphia,0
694,0.13,86.827,6.1034,3126.3,85.045,5.26,1.75,92.055,0.0,99.485,Philadelphia,0
695,0.14,90.012,8.9408,3172.8,11.279,5.26,1.75,18.289,0.0,99.451,Philadelphia,0
696,0.15,94.362,8.9408,2989.5,11.279,5.26,1.75,18.289,0.0,99.444,Philadelphia,0
697,0.16,103.26,8.9408,2684.8,11.279,5.26,1.75,18.289,0.0,99.429,Philadelphia,0
698,0.17,112.74,1.4759,2476.2,1.6573,5.26,1.75,2.4229,-6.2445,99.414,Philadelphia,0
699,0.18,118.95,0.0,2491.6,0.0,5.35,1.75,7.1,0.0,99.41,Philadelphia,0
700,20.5,123.15,2.8134,2594.9,173.65,5.26,1.75,180.66,0.0,99.382,Philadelphia,0
701,0.19,126.71,6.0022,2920.5,83.622,5.26,1.75,90.632,0.0,99.289,Philadelphia,0
702,0.2,129.78,8.7474,2957.7,122.5,5.26,1.75,129.51,0.0,99.257,Philadelphia,0
703,0.21,131.5,8.9408,2918.5,11.279,5.26,1.75,18.289,0.0,99.252,Philadelphia,0
704,0.22,137.5,8.9408,2763.8,11.279,5.26,1.75,18.289,0.0,99.241,Philadelphia,0
705,0.23,142.65,8.9408,2646.4,11.279,5.26,1.75,18.289,0.0,99.233,Philadelphia,0
706,0.24,148.5,8.9408,2527.4,11.279,5.26,1.75,18.289,0.0,99.223,Philadelphia,0
707,0.25,153.68,0.28233,2480.7,0.31598,5.26,1.75,6.8742,-0.45178,99.217,Philadelphia,0
708,0.26,159.47,0.0,2492.7,0.0,5.35,1.75,7.1,0.0,99.213,Philadelphia,0
709,20.6,164.0,3.5763,2613.0,220.77,5.26,1.75,227.78,0.0,99.168,Philadelphia,0
710,0.27,166.72,6.0109,2815.6,83.743,5.26,1.75,90.753,0.0,99.092,Philadelphia,0
711,0.28,170.0,8.9408,2848.6,11.279,5.26,1.75,18.289,0.0,99.057,Philadelphia,0
712,0.29,173.17,8.9408,2784.8,11.279,5.26,1.75,18.289,0.0,99.052,Philadelphia,0
713,0.3,179.15,8.9408,2673.4,11.279,5.26,1.75,18.289,0.0,99.042,Philadelphia,0
714,0.31,185.21,8.9408,2571.5,11.279,5.26,1.75,18.289,0.0,99.031,Philadelphia,0
715,0.32,189.96,7.2243,2499.9,8.7564,5.26,1.75,0.0,-24.141,99.023,Philadelphia,0
716,0.33,195.0,0.0,2485.6,0.0,5.35,1.75,7.1,0.0,99.019,Philadelphia,0
717,20.7,200.32,0.29002,2495.1,17.897,5.26,1.75,24.907,0.0,99.015,Philadelphia,0
718,20.8,206.71,6.0,2752.4,370.64,5.26,1.75,377.65,0.0,98.895,Philadelphia,0
719,0.34,208.5,7.5997,2766.6,106.17,5.26,1.75,113.18,0.0,98.878,Philadelphia,0
720,0.35,210.29,8.9408,2775.7,11.279,5.26,1.75,18.289,0.0,98.86,Philadelphia,0
721,0.36,216.2,8.9408,2684.0,11.279,5.26,1.75,18.289,0.0,98.85,Philadelphia,0
722,0.37,221.88,8.9408,2602.8,11.279,5.26,1.75,18.289,0.0,98.84,Philadelphia,0
723,0.38,227.5,8.9408,2528.4,11.279,5.26,1.75,18.289,0.0,98.83,Philadelphia,0
724,0.39,235.2,0.0,2487.3,0.0,5.35,1.75,7.1,0.0,98.822,Philadelphia,0
725,20.9,240.06,0.053636,2494.2,3.3098,5.26,1.75,10.32,0.0,98.818,Philadelphia,0
726,0.4,246.72,6.0056,2710.1,83.67,5.26,1.75,90.68,0.0,98.698,Philadelphia,0
727,0.41,250.0,8.9408,2734.3,11.279,5.26,1.75,18.289,0.0,98.663,Philadelphia,0
728,0.42,252.33,8.9408,2703.6,11.279,5.26,1.75,18.289,0.0,98.66,Philadelphia,0
729,0.43,258.0,8.9408,2632.6,11.279,5.26,1.75,18.289,0.0,98.65,Philadelphia,0
730,0.44,268.0,8.9408,2518.1,11.279,5.26,1.75,18.289,0.0,98.633,Philadelphia,0
731,0.45,275.5,0.0,2488.8,0.0,5.35,1.75,7.1,0.0,98.625,Philadelphia,0
732,20.1,280.17,0.148,2494.5,9.1327,5.26,1.75,16.143,0.0,98.621,Philadelphia,0
733,0.46,286.71,6.0,2679.6,83.6,5.26,1.75,90.61,0.0,98.501,Philadelphia,0
734,0.47,288.61,7.6994,2691.1,107.59,5.26,1.75,114.6,0.0,98.483,Philadelphia,0
735,0.48,290.21,8.9408,2698.5,11.279,5.26,1.75,18.289,0.0,98.466,Philadelphia,0
736,0.49,296.06,8.9408,2634.6,11.279,5.26,1.75,18.289,0.0,98.456,Philadelphia,0
737,0.5,303.0,8.9408,2563.4,11.279,5.26,1.75,18.289,0.0,98.444,Philadelphia,0
738,0.51,312.5,2.0117,2487.5,2.2657,5.26,1.75,0.76526,-8.5104,98.43,Philadelphia,0
739,0.52,318.5,0.0,2492.6,0.0,5.35,1.75,7.1,0.0,98.426,Philadelphia,0
740,20.11,324.5,4.0234,2569.2,248.39,5.26,1.75,255.4,0.0,98.369,Philadelphia,0
741,0.53,326.9,6.1706,2657.7,85.991,5.26,1.75,93.001,0.0,98.302,Philadelphia,0
742,0.54,330.02,8.9408,2675.6,11.279,5.26,1.75,18.289,0.0,98.27,Philadelphia,0
743,0.55,334.76,8.9408,2630.1,11.279,5.26,1.75,18.289,0.0,98.262,Philadelphia,0
744,0.56,344.76,8.9408,2540.2,11.279,5.26,1.75,18.289,0.0,98.244,Philadelphia,0
745,0.57,354.0,0.0,2488.7,0.0,5.35,1.75,7.1,-0.0,98.232,Philadelphia,0
746,20.12,360.5,0.44704,2495.5,27.587,5.26,1.75,34.597,0.0,98.227,Philadelphia,0
747,20.13,365.11,4.5685,2579.6,282.09,5.26,1.75,289.1,0.0,98.157,Philadelphia,0
748,0.58,366.83,6.1107,2639.5,85.147,5.26,1.75,92.157,0.0,98.106,Philadelphia,0
749,0.59,370.01,8.9408,2656.0,11.279,5.26,1.75,18.289,0.0,98.073,Philadelphia,0
750,0.6,373.67,8.9408,2624.8,11.279,5.26,1.75,18.289,0.0,98.066,Philadelphia,0
751,0.61,380.0,8.9408,2572.9,11.279,5.26,1.75,18.289,0.0,98.056,Philadelphia,0
752,0.62,385.58,8.9408,2529.3,11.279,5.26,1.75,18.289,0.0,98.046,Philadelphia,0
753,0.63,392.0,3.1293,2489.6,3.5564,5.26,1.75,0.0,-13.234,98.036,Philadelphia,0
754,0.64,398.47,0.0,2493.0,0.0,5.35,1.75,7.1,0.0,98.032,Philadelphia,0
755,20.14,402.83,2.5298,2519.0,156.14,5.26,1.75,163.15,0.0,98.008,Philadelphia,0
756,0.65,406.73,6.0185,2624.7,83.851,5.26,1.75,90.861,0.0,97.91,Philadelphia,0
757,0.66,410.0,8.9408,2640.2,11.279,5.26,1.75,18.289,0.0,97.876,Philadelphia,0
758,0.67,413.03,8.9408,2616.9,11.279,5.26,1.75,18.289,0.0,97.871,Philadelphia,0
759,0.68,419.05,8.9408,2572.3,11.279,5.26,1.75,18.289,0.0,97.86,Philadelphia,0
760,0.69,425.76,8.9408,2524.8,11.279,5.26,1.75,18.289,0.0,97.849,Philadelphia,0
761,0.7,434.13,0.0,2489.8,0.0,5.35,1.75,7.1,0.0,97.838,Philadelphia,0
762,0.71,439.58,0.0,2494.0,0.0,5.35,1.75,7.1,0.0,97.834,Philadelphia,0
763,20.15,446.71,6.0,2612.9,370.64,5.26,1.75,377.65,0.0,97.713,Philadelphia,0
764,0.72,448.5,7.5997,2620.1,106.17,5.26,1.75,113.18,0.0,97.696,Philadelphia,0
765,0.73,450.3,8.9408,2625.1,11.279,5.26,1.75,18.289,0.0,97.678,Philadelphia,0
766,0.74,458.74,8.9408,2567.6,11.279,5.26,1.75,18.289,0.0,97.664,Philadelphia,0
