,Degrees,Time,Speed,Energycons,EProp,E_Aux,HVAC,Power,Regen,SoC,city,weather_Winter
0,0.0,0.0,0.0,0.0,0.0,5.35,4.2501,9.6001,0.0,100.0,Seattle,0
1,0.1,3.8897e-05,0.0,0.0,0.0,5.35,4.2501,9.6001,0.0,100.0,Seattle,0
2,0.2,0.55586,0.0,0.0,0.0,5.35,4.2501,9.6001,0.0,100.0,Seattle,0
3,0.3,5.5,0.0,0.0,0.0,5.35,4.2501,9.6001,0.0,99.995,Seattle,0
4,20.0,8.1476,0.027704,10641000.0,1.4306,5.26,4.25,10.941,0.0,99.993,Seattle,0
5,0.4,10.006,0.19099,107220.0,0.21374,5.26,4.25,9.6811,-0.042622,99.99,Seattle,0
6,0.5,11.639,0.0,92056.0,0.0,5.35,4.2501,9.6001,0.0,99.988,Seattle,0
7,0.6,20.751,0.0,156100.0,0.0,5.35,4.2501,9.6001,0.0,99.98,Seattle,0
8,0.7,30.751,0.0,226390.0,0.0,5.35,4.2501,9.6001,0.0,99.971,Seattle,0
9,0.8,40.751,0.0,296680.0,0.0,5.35,4.2501,9.6001,0.0,99.962,Seattle,0
10,0.9,50.751,0.0,366960.0,0.0,5.35,4.2501,9.6001,0.0,99.953,Seattle,0
11,20.1,55.017,0.29761,287220.0,15.216,5.26,4.25,24.726,0.0,99.949,Seattle,0
12,0.1,56.188,0.36567,165490.0,0.40928,5.26,4.25,9.6645,-0.25479,99.946,Seattle,0
13,20.2,59.022,0.26451,134540.0,14.62,5.26,4.25,24.13,0.0,99.943,Seattle,0
14,0.11,60.3,0.54171,94113.0,0.60647,5.26,4.25,9.6488,-0.4677,99.939,Seattle,0
15,0.12,63.008,0.40793,77265.0,0.45661,5.26,4.25,9.7003,-0.26634,99.935,Seattle,0
16,0.13,66.241,0.0,74707.0,0.0,5.35,4.2501,9.6001,0.0,99.933,Seattle,0
17,20.3,73.694,0.20179,80336.0,10.716,5.26,4.25,20.226,0.0,99.925,Seattle,0
18,20.4,75.64,0.72191,66565.0,39.763,5.26,4.25,49.273,0.0,99.92,Seattle,0
19,20.5,77.0,0.60797,53511.0,38.913,5.26,4.25,48.423,0.0,99.917,Seattle,0
20,20.6,78.001,1.6631,46905.0,83.023,5.26,4.25,92.533,0.0,99.909,Seattle,0
21,20.7,79.015,1.7412,39662.0,104.35,5.26,4.25,113.86,0.0,99.9,Seattle,0
22,0.14,81.0,2.6822,30714.0,3.0359,5.26,4.25,8.7055,-3.8403,99.874,Seattle,0
23,20.8,82.0,1.8731,26109.0,100.68,5.26,4.25,110.19,0.0,99.873,Seattle,0
24,0.15,83.002,2.2077,24874.0,2.4897,5.26,4.25,10.522,-1.4776,99.862,Seattle,0
25,20.9,84.006,1.7892,22382.0,91.942,5.26,4.25,101.45,0.0,99.861,Seattle,0
26,20.1,85.001,1.9595,21769.0,123.81,5.26,4.25,133.32,0.0,99.851,Seattle,0
27,20.11,86.168,3.1641,21385.0,211.04,5.26,4.25,220.55,0.0,99.832,Seattle,0
28,0.16,88.001,4.8488,20493.0,5.6292,5.26,4.25,0.0,-15.641,99.786,Seattle,0
29,0.17,90.477,2.5435,16459.0,2.8756,5.26,4.25,11.331,-1.0544,99.783,Seattle,0
30,20.12,93.285,1.2118,14940.0,68.835,5.26,4.25,78.345,0.0,99.779,Seattle,0
31,0.18,95.079,2.1443,15049.0,2.4171,5.26,4.25,8.5922,-3.3349,99.761,Seattle,0
32,0.19,99.629,0.069647,13936.0,0.077938,5.26,4.25,9.573,-0.014932,99.757,Seattle,0
33,0.2,104.84,0.0,14200.0,0.0,5.35,4.2501,9.6001,0.0,99.752,Seattle,0
34,0.21,110.4,0.0,14486.0,0.0,5.35,4.2501,9.6001,0.0,99.747,Seattle,0
35,0.22,116.0,0.0,14774.0,0.0,5.35,4.2501,9.6001,0.0,99.742,Seattle,0
36,20.13,120.5,0.21234,15006.0,11.682,5.26,4.25,21.192,0.0,99.738,Seattle,0
37,0.23,122.71,0.0,15066.0,0.0,5.35,4.2501,9.6001,0.0,99.735,Seattle,0
38,0.24,130.24,0.0,15450.0,0.0,5.35,4.2501,9.6001,0.0,99.728,Seattle,0
39,20.14,133.25,0.58131,15589.0,32.871,5.26,4.25,42.381,0.0,99.722,Seattle,0
40,0.25,135.17,1.4186,15619.0,1.5926,5.26,4.25,8.9452,-2.1574,99.71,Seattle,0
41,20.15,138.0,0.89408,15318.0,46.284,5.26,4.25,55.794,0.0,99.704,Seattle,0
42,0.26,139.62,1.0612,15203.0,1.1896,5.26,4.25,10.109,-0.59022,99.696,Seattle,0
43,0.27,141.01,1.608,15193.0,1.8069,5.26,4.25,9.2947,-2.0221,99.688,Seattle,0
44,20.16,142.05,0.91661,14945.0,50.839,5.26,4.25,60.349,0.0,99.687,Seattle,0
45,0.28,143.64,1.2493,14828.0,1.4014,5.26,4.25,10.721,-0.19066,99.68,Seattle,0
46,0.29,145.0,1.2571,14767.0,1.4103,5.26,4.25,9.1517,-1.7686,99.673,Seattle,0
47,0.3,148.27,0.0,14663.0,0.0,5.35,4.2501,9.6001,0.0,99.67,Seattle,0
48,0.31,151.0,1.4792,14819.0,1.661,5.26,4.25,8.6881,-2.4829,99.661,Seattle,0
49,0.32,153.13,0.0,14646.0,0.0,5.35,4.2501,9.6001,0.0,99.659,Seattle,0
50,0.33,162.74,0.0,15016.0,0.0,5.35,4.2501,9.6001,0.0,99.65,Seattle,0
51,20.17,169.0,0.71577,15258.0,36.87,5.26,4.25,46.38,0.0,99.642,Seattle,0
52,0.34,171.0,1.7118,15350.0,1.9245,5.26,4.25,7.4504,-3.9841,99.628,Seattle,0
53,0.35,173.21,0.27169,15117.0,0.30407,5.26,4.25,9.6724,-0.14165,99.626,Seattle,0
54,0.36,178.09,0.0,15272.0,0.0,5.35,4.2501,9.6001,0.0,99.622,Seattle,0
55,0.37,187.74,0.0,15622.0,0.0,5.35,4.2501,9.6001,0.0,99.613,Seattle,0
56,0.38,191.1,0.37898,15734.0,0.42419,5.26,4.25,9.6801,-0.25409,99.609,Seattle,0
57,0.39,196.8,0.0,15909.0,0.0,5.35,4.2501,9.6001,0.0,99.604,Seattle,0
58,0.4,200.0,0.8927,16007.0,1.0002,5.26,4.25,10.147,-0.36348,99.595,Seattle,0
59,20.18,203.0,0.44799,15759.0,25.104,5.26,4.25,34.614,0.0,99.592,Seattle,0
60,0.41,205.0,1.3396,15815.0,1.5034,5.26,4.25,10.221,-0.79186,99.581,Seattle,0
61,0.42,209.0,0.0,15546.0,0.0,5.35,4.2501,9.6001,0.0,99.577,Seattle,0
62,0.43,214.28,0.0,15720.0,0.0,5.35,4.2501,9.6001,0.0,99.573,Seattle,0
63,0.44,217.01,0.74433,15812.0,0.83367,5.26,4.25,9.3551,-0.9886,99.568,Seattle,0
64,0.45,221.0,0.0,15874.0,0.0,5.35,4.2501,9.6001,0.0,99.564,Seattle,0
65,0.46,229.26,0.0,16144.0,0.0,5.35,4.2501,9.6001,0.0,99.557,Seattle,0
66,20.19,236.5,0.25705,16378.0,13.978,5.26,4.25,23.488,0.0,99.55,Seattle,0
67,20.2,238.01,0.45016,16336.0,23.819,5.26,4.25,33.329,0.0,99.548,Seattle,0
68,0.47,240.04,0.87599,16362.0,0.98146,5.26,4.25,9.9043,-0.58718,99.539,Seattle,0
69,20.21,242.01,0.49138,16286.0,28.475,5.26,4.25,37.985,0.0,99.535,Seattle,0
70,0.48,245.0,2.2933,16356.0,2.5878,5.26,4.25,8.3905,-3.7073,99.509,Seattle,0
71,0.49,246.77,1.3107,15913.0,1.4708,5.26,4.25,10.919,-0.06204,99.507,Seattle,0
72,20.22,249.0,1.4267,15742.0,74.04,5.26,4.25,83.55,0.0,99.499,Seattle,0
73,0.5,250.21,1.5716,15701.0,1.7655,5.26,4.25,10.623,-0.65302,99.49,Seattle,0
74,0.51,252.0,1.6404,15557.0,1.8435,5.26,4.25,10.902,-0.45133,99.481,Seattle,0
75,0.52,254.85,0.0041115,15291.0,0.0046009,5.26,4.25,9.515,0.00041671,99.478,Seattle,0
76,0.53,259.86,0.0,15423.0,0.0,5.35,4.2501,9.6001,0.0,99.474,Seattle,0
77,0.54,264.01,0.1955,15527.0,0.21879,5.26,4.25,9.6834,-0.045344,99.469,Seattle,0
78,0.55,268.75,0.0,15638.0,0.0,5.35,4.2501,9.6001,0.0,99.465,Seattle,0
79,0.56,278.75,0.0,15900.0,0.0,5.35,4.2501,9.6001,0.0,99.456,Seattle,0
80,0.57,288.75,0.0,16162.0,0.0,5.35,4.2501,9.6001,0.0,99.447,Seattle,0
81,0.58,298.75,0.0,16425.0,0.0,5.35,4.2501,9.6001,0.0,99.438,Seattle,0
82,20.23,308.03,0.0086649,16668.0,0.45959,5.26,4.25,9.9696,0.0,99.429,Seattle,0
83,0.59,312.0,1.7385,16729.0,1.9548,5.26,4.25,9.5533,-1.9115,99.409,Seattle,0
84,0.6,315.14,0.16231,16422.0,0.18164,5.26,4.25,9.6568,-0.034799,99.406,Seattle,0
85,0.61,320.5,0.0,16544.0,0.0,5.35,4.2501,9.6001,0.0,99.401,Seattle,0
86,20.24,325.78,0.36424,16671.0,19.784,5.26,4.25,29.294,0.0,99.395,Seattle,0
87,0.62,328.21,0.0,16661.0,0.0,5.35,4.2501,9.6001,0.0,99.392,Seattle,0
88,0.63,333.0,0.70632,16770.0,0.79102,5.26,4.25,10.404,0.10265,99.385,Seattle,0
89,20.25,334.03,0.71636,16689.0,40.371,5.26,4.25,49.881,0.0,99.384,Seattle,0
90,0.64,336.0,1.3378,16696.0,1.5013,5.26,4.25,8.8125,-2.1988,99.371,Seattle,0
91,0.65,338.37,0.0,16596.0,0.0,5.35,4.2501,9.6001,0.0,99.369,Seattle,0
92,0.66,348.0,0.0,16823.0,0.0,5.35,4.2501,9.6001,0.0,99.36,Seattle,0
93,0.67,351.01,0.77844,16889.0,0.87194,5.26,4.25,9.9898,-0.3921,99.355,Seattle,0
94,20.26,354.01,0.4536,16743.0,27.298,5.26,4.25,36.808,0.0,99.352,Seattle,0
95,0.68,355.08,1.2091,16753.0,1.3562,5.26,4.25,10.289,-0.57695,99.346,Seattle,0
96,20.27,356.73,1.3504,16649.0,77.742,5.26,4.25,87.252,0.0,99.34,Seattle,0
97,20.28,358.02,2.887,16718.0,179.67,5.26,4.25,189.18,0.0,99.322,Seattle,0
98,20.29,360.0,4.1726,16722.0,244.05,5.26,4.25,253.56,0.0,99.281,Seattle,0
99,0.69,361.01,4.8327,16719.0,5.6092,5.26,4.25,12.5,-2.6192,99.256,Seattle,0
100,20.3,362.01,4.4855,16189.0,247.8,5.26,4.25,257.31,0.0,99.254,Seattle,0
101,20.31,363.07,4.9271,16176.0,250.87,5.26,4.25,260.38,0.0,99.227,Seattle,0
102,0.7,365.0,5.5656,16128.0,6.5355,5.26,4.25,16.652,0.60638,99.175,Seattle,0
103,20.32,367.0,5.3645,15094.0,326.17,5.26,4.25,335.68,0.0,99.172,Seattle,0
104,0.71,367.77,6.0012,15152.0,77.869,5.26,4.25,87.379,0.0,99.147,Seattle,0
105,0.72,368.42,6.577,14893.0,94.65,5.26,4.25,104.16,0.0,99.141,Seattle,0
106,0.73,370.0,6.5983,14130.0,7.8959,5.26,4.25,11.779,-5.6268,99.133,Seattle,0
107,20.33,374.01,4.9787,12649.0,272.54,5.26,4.25,282.05,0.0,99.127,Seattle,0
108,0.74,376.0,5.8115,12805.0,6.8532,5.26,4.25,16.363,0.0,99.07,Seattle,0
109,0.75,377.03,5.8115,12480.0,6.8532,5.26,4.25,16.363,0.0,99.068,Seattle,0
110,20.34,379.04,5.5388,11919.0,317.03,5.26,4.25,326.54,0.0,99.064,Seattle,0
111,0.76,379.99,6.0854,11972.0,57.251,5.26,4.25,66.761,0.0,99.038,Seattle,0
112,0.77,381.02,6.2586,11696.0,7.4406,5.26,4.25,16.951,0.0,99.034,Seattle,0
113,0.78,383.0,6.388,11180.0,7.6131,5.26,4.25,14.697,-2.4262,99.03,Seattle,0
114,20.35,387.0,3.5772,10450.0,215.81,5.26,4.25,225.32,0.0,99.025,Seattle,0
115,0.79,388.0,4.368,10548.0,5.0365,5.26,4.25,4.589,-9.9576,99.001,Seattle,0
116,0.8,390.38,2.6663,10296.0,3.0175,5.26,4.25,11.376,-1.1517,98.998,Seattle,0
117,20.36,392.5,2.1123,10198.0,107.07,5.26,4.25,116.58,0.0,98.991,Seattle,0
118,0.81,394.68,1.1716,10133.0,1.3139,5.26,4.25,8.9906,-1.8333,98.984,Seattle,0
119,20.37,397.96,2.2059,10183.0,129.53,5.26,4.25,139.04,0.0,98.964,Seattle,0
120,0.82,399.08,2.8674,10241.0,3.2508,5.26,4.25,6.9206,-5.8402,98.948,Seattle,0
121,20.38,402.02,1.3477,10106.0,73.464,5.26,4.25,82.974,0.0,98.945,Seattle,0
122,0.83,403.12,1.6961,10134.0,1.9067,5.26,4.25,10.712,-0.70461,98.936,Seattle,0
123,0.84,408.5,0.0,10098.0,0.0,5.35,4.2501,9.6001,0.0,98.931,Seattle,0
124,20.39,412.53,0.47864,10135.0,29.567,5.26,4.25,39.077,0.0,98.927,Seattle,0
125,20.4,415.61,2.301,10242.0,123.97,5.26,4.25,133.48,0.0,98.899,Seattle,0
126,0.85,417.0,3.7014,10346.0,4.2323,5.26,4.25,14.065,0.32265,98.874,Seattle,0
127,20.41,419.0,3.1529,10148.0,175.72,5.26,4.25,185.23,0.0,98.871,Seattle,0
128,20.42,421.0,4.0237,10274.0,208.15,5.26,4.25,217.66,0.0,98.832,Seattle,0
129,20.43,423.01,4.4729,10394.0,240.25,5.26,4.25,249.76,0.0,98.789,Seattle,0
130,0.86,424.03,4.7711,10457.0,5.5327,5.26,4.25,5.5933,-9.4495,98.765,Seattle,0
131,20.44,426.03,3.1694,10260.0,174.22,5.26,4.25,183.73,0.0,98.762,Seattle,0
132,0.87,427.07,3.5532,10306.0,4.0561,5.26,4.25,11.818,-1.7481,98.744,Seattle,0
133,20.45,429.05,3.2287,10152.0,219.88,5.26,4.25,229.39,0.0,98.74,Seattle,0
134,20.46,431.03,4.9331,10318.0,273.19,5.26,4.25,282.7,0.0,98.69,Seattle,0
135,20.47,433.01,5.9641,10480.0,368.41,5.26,4.25,377.92,0.0,98.632,Seattle,0
136,0.88,433.43,6.343,10447.0,88.417,5.26,4.25,97.927,0.0,98.627,Seattle,0
137,0.89,435.04,6.9441,10223.0,12.794,5.26,4.25,22.304,0.0,98.619,Seattle,0
138,0.9,437.0,8.2076,9985.7,10.17,5.26,4.25,18.92,-0.76022,98.603,Seattle,0
139,0.91,438.0,8.0744,9806.3,37.252,5.26,4.25,46.762,0.0,98.601,Seattle,0
140,0.92,439.01,8.2868,9648.4,10.288,5.26,4.25,0.0,-24.677,98.596,Seattle,0
141,20.48,443.01,3.0401,9205.5,150.64,5.26,4.25,160.15,0.0,98.59,Seattle,0
142,20.49,445.01,3.1556,9279.0,177.69,5.26,4.25,187.2,0.0,98.56,Seattle,0
143,0.93,447.0,4.0231,9383.5,4.6181,5.26,4.25,11.094,-3.0344,98.521,Seattle,0
144,20.5,449.0,3.13,9259.7,203.18,5.26,4.25,212.69,0.0,98.518,Seattle,0
145,0.94,450.0,4.246,9332.5,4.8878,5.26,4.25,13.246,-1.1522,98.495,Seattle,0
146,20.51,451.01,4.0358,9261.8,252.76,5.26,4.25,262.27,0.0,98.493,Seattle,0
147,20.52,452.02,4.9912,9343.0,271.64,5.26,4.25,281.15,0.0,98.466,Seattle,0
148,0.95,453.07,5.3497,9401.5,6.2594,5.26,4.25,14.472,-1.2971,98.439,Seattle,0
149,20.53,457.01,4.0276,9092.4,222.98,5.26,4.25,232.49,0.0,98.433,Seattle,0
150,0.96,458.02,4.4704,9147.5,5.1618,5.26,4.25,14.672,0.0,98.41,Seattle,0
151,20.54,464.0,3.1627,8795.9,209.54,5.26,4.25,219.05,0.0,98.402,Seattle,0
152,20.55,465.01,4.3835,8867.9,344.14,5.26,4.25,353.65,0.0,98.378,Seattle,0
153,0.97,465.84,6.1166,8967.7,187.77,5.26,4.25,197.28,0.0,98.346,Seattle,0
154,0.98,467.0,7.1435,8900.5,8.6437,5.26,4.25,13.203,-4.9508,98.335,Seattle,0
155,0.99,469.0,6.7077,8704.8,91.848,5.26,4.25,101.36,0.0,98.332,Seattle,0
156,0.1,470.01,7.5774,8647.6,9.2551,5.26,4.25,13.658,-5.1068,98.322,Seattle,0
157,20.56,474.0,5.6373,8297.5,290.34,5.26,4.25,299.85,0.0,98.315,Seattle,0
158,0.101,475.01,5.8115,8357.8,6.8532,5.26,4.25,16.363,0.0,98.287,Seattle,0
159,20.57,476.01,5.823,8287.8,359.68,5.26,4.25,369.19,0.0,98.285,Seattle,0
160,0.102,476.22,6.0126,8305.0,83.767,5.26,4.25,93.277,0.0,98.278,Seattle,0
161,0.103,477.01,6.7067,8272.3,18.303,5.26,4.25,27.813,0.0,98.271,Seattle,0
162,0.104,479.0,7.1526,8128.6,8.6565,5.26,4.25,18.166,0.0,98.263,Seattle,0
163,0.105,480.02,7.1605,8044.2,41.074,5.26,4.25,50.584,0.0,98.261,Seattle,0
164,0.106,482.0,7.6025,7899.2,106.21,5.26,4.25,115.72,0.0,98.254,Seattle,0
165,0.107,483.02,8.4905,7852.6,10.592,5.26,4.25,18.804,-1.2979,98.242,Seattle,0
166,0.108,486.01,7.6067,7603.9,73.3,5.26,4.25,82.81,0.0,98.237,Seattle,0
167,0.109,487.04,8.2511,7551.7,174.86,5.26,4.25,184.37,0.0,98.228,Seattle,0
168,0.11,488.08,9.5741,7527.7,12.278,5.26,4.25,19.951,-1.8374,98.21,Seattle,0
169,0.111,491.5,9.2381,7245.5,90.062,5.26,4.25,99.572,0.0,98.199,Seattle,0
170,0.112,493.0,10.549,7183.8,13.898,5.26,4.25,7.9254,-15.483,98.179,Seattle,0
171,0.113,494.01,9.7211,7096.7,138.3,5.26,4.25,147.81,0.0,98.177,Seattle,0
172,0.114,495.05,10.619,7055.0,20.788,5.26,4.25,30.298,0.0,98.162,Seattle,0
173,0.115,497.0,9.9383,6891.9,111.06,5.26,4.25,120.57,0.0,98.157,Seattle,0
174,0.116,498.06,10.68,6844.1,134.62,5.26,4.25,144.13,0.0,98.145,Seattle,0
175,0.117,499.85,11.055,6732.6,14.78,5.26,4.25,17.015,-7.2749,98.13,Seattle,0
176,0.118,501.01,11.121,6645.6,98.546,5.26,4.25,108.06,0.0,98.125,Seattle,0
177,0.119,503.0,12.361,6549.3,17.199,5.26,4.25,11.187,-15.522,98.101,Seattle,0
178,0.12,505.0,11.623,6390.8,15.806,5.26,4.25,25.316,0.0,98.096,Seattle,0
179,0.121,508.06,10.312,6180.3,87.118,5.26,4.25,96.628,0.0,98.089,Seattle,0
180,0.122,510.0,10.805,6079.4,14.34,5.26,4.25,5.2583,-18.592,98.078,Seattle,0
181,0.123,511.03,9.8418,6019.2,49.726,5.26,4.25,59.236,0.0,98.075,Seattle,0
182,0.124,513.0,10.617,5939.7,30.934,5.26,4.25,40.444,0.0,98.06,Seattle,0
183,0.125,514.03,10.715,5884.7,14.184,5.26,4.25,16.248,-7.4466,98.057,Seattle,0
184,0.126,516.0,10.381,5780.8,40.079,5.26,4.25,49.589,0.0,98.051,Seattle,0
185,0.127,517.08,10.5,5730.6,13.814,5.26,4.25,9.6605,-13.663,98.046,Seattle,0
186,0.128,520.24,8.6044,5591.2,66.159,5.26,4.25,75.669,0.0,98.039,Seattle,0
187,0.129,522.38,9.3331,5527.0,11.893,5.26,4.25,20.42,-0.98298,98.025,Seattle,0
188,0.13,525.0,9.3878,5425.8,11.98,5.26,4.25,21.49,0.0,98.017,Seattle,0
189,0.131,526.03,9.3997,5384.1,68.92,5.26,4.25,78.43,0.0,98.015,Seattle,0
190,0.132,528.0,9.8347,5317.0,12.701,5.26,4.25,21.63,-0.58132,98.005,Seattle,0
191,0.133,532.5,6.6654,5158.5,7.9867,5.26,4.25,0.0,-17.726,97.996,Seattle,0
192,20.58,534.27,5.5636,5139.8,317.03,5.26,4.25,326.54,0.0,97.986,Seattle,0
193,0.134,535.44,5.5077,5171.0,6.4612,5.26,4.25,5.4596,-10.512,97.962,Seattle,0
194,20.59,538.03,3.7223,5129.8,194.92,5.26,4.25,204.43,0.0,97.958,Seattle,0
195,0.135,539.13,3.8448,5159.7,4.4037,5.26,4.25,8.3148,-5.5989,97.939,Seattle,0
196,20.6,541.25,3.1655,5145.5,161.5,5.26,4.25,171.01,0.0,97.932,Seattle,0
197,0.136,544.0,4.752,5245.7,5.5089,5.26,4.25,10.775,-4.2435,97.873,Seattle,0
198,20.61,545.0,4.2157,5229.7,220.24,5.26,4.25,229.75,0.0,97.872,Seattle,0
199,20.62,546.02,4.4537,5265.9,251.14,5.26,4.25,260.65,0.0,97.85,Seattle,0
200,20.63,548.01,5.3671,5352.3,277.42,5.26,4.25,286.93,0.0,97.796,Seattle,0
201,20.64,550.05,5.8284,5441.3,312.83,5.26,4.25,322.34,0.0,97.739,Seattle,0
202,0.137,551.0,6.1382,5459.1,17.845,5.26,4.25,27.355,0.0,97.721,Seattle,0
203,0.138,553.0,6.3472,5416.2,153.61,5.26,4.25,163.12,0.0,97.716,Seattle,0
204,0.139,554.01,7.9538,5425.5,9.7977,5.26,4.25,15.075,-4.2328,97.699,Seattle,0
205,0.14,557.0,7.1542,5342.5,46.509,5.26,4.25,56.019,0.0,97.694,Seattle,0
206,0.141,558.5,7.5617,5311.8,17.427,5.26,4.25,26.937,0.0,97.687,Seattle,0
207,0.142,561.54,6.8468,5234.2,8.2341,5.26,4.25,14.733,-3.0107,97.682,Seattle,0
208,20.65,564.03,5.9194,5182.0,317.35,5.26,4.25,326.86,0.0,97.677,Seattle,0
209,0.143,564.57,6.092,5189.4,35.179,5.26,4.25,44.689,0.0,97.668,Seattle,0
210,20.66,566.0,5.4059,5164.1,304.93,5.26,4.25,314.44,0.0,97.664,Seattle,0
211,20.67,567.01,5.9255,5210.9,303.33,5.26,4.25,312.84,0.0,97.633,Seattle,0
212,0.144,567.96,6.0692,5223.6,20.344,5.26,4.25,29.854,0.0,97.617,Seattle,0
213,20.68,571.0,5.3645,5168.0,297.12,5.26,4.25,306.63,0.0,97.613,Seattle,0
214,20.69,572.0,5.8117,5211.6,291.93,5.26,4.25,301.44,0.0,97.583,Seattle,0
215,20.7,573.04,5.9176,5252.3,333.85,5.26,4.25,343.36,0.0,97.553,Seattle,0
216,0.145,574.92,6.8916,5240.2,59.253,5.26,4.25,68.763,0.0,97.537,Seattle,0
217,0.146,576.01,8.0517,5238.2,61.265,5.26,4.25,70.775,0.0,97.524,Seattle,0
218,0.147,577.98,8.4938,5195.3,10.597,5.26,4.25,20.107,0.0,97.515,Seattle,0
219,0.148,579.01,9.0051,5179.0,43.523,5.26,4.25,53.033,0.0,97.507,Seattle,0
220,0.149,580.11,9.2194,5153.5,11.714,5.26,4.25,17.175,-4.0486,97.502,Seattle,0
221,0.15,582.0,9.2148,5107.0,125.07,5.26,4.25,134.58,0.0,97.495,Seattle,0
222,0.151,583.21,10.291,5099.4,164.99,5.26,4.25,174.5,0.0,97.478,Seattle,0
223,0.152,584.18,10.968,5091.2,14.625,5.26,4.25,9.121,-15.014,97.465,Seattle,0
224,0.153,586.02,10.736,5044.7,68.969,5.26,4.25,78.479,0.0,97.455,Seattle,0
225,0.154,588.0,11.623,5006.1,15.806,5.26,4.25,25.316,0.0,97.437,Seattle,0
226,0.155,590.3,10.818,4931.9,14.364,5.26,4.25,23.952,0.078662,97.432,Seattle,0
227,0.156,592.0,11.623,4904.7,15.806,5.26,4.25,25.316,0.0,97.415,Seattle,0
228,0.157,594.0,11.4,4842.1,27.024,5.26,4.25,36.534,0.0,97.41,Seattle,0
229,0.158,596.0,11.623,4788.1,232.15,5.26,4.25,241.66,0.0,97.402,Seattle,0
230,0.159,597.01,12.932,4795.4,107.35,5.26,4.25,116.86,0.0,97.378,Seattle,0
231,0.16,598.02,13.407,4776.5,19.299,5.26,4.25,24.762,-4.0471,97.367,Seattle,0
232,0.161,603.0,9.8713,4636.5,70.649,5.26,4.25,80.159,0.0,97.355,Seattle,0
233,0.162,604.01,10.281,4622.1,13.442,5.26,4.25,22.727,-0.22437,97.347,Seattle,0
234,0.163,608.02,9.079,4533.3,43.903,5.26,4.25,53.413,0.0,97.339,Seattle,0
235,0.164,610.0,9.8349,4508.1,84.168,5.26,4.25,93.678,0.0,97.325,Seattle,0
236,0.165,612.09,9.3878,4464.2,11.98,5.26,4.25,21.49,0.0,97.321,Seattle,0
237,0.166,614.01,9.6798,4431.6,34.045,5.26,4.25,43.555,0.0,97.314,Seattle,0
238,0.167,615.11,9.6493,4412.4,12.4,5.26,4.25,0.0,-30.878,97.309,Seattle,0
239,0.168,618.76,7.9724,4352.5,17.448,5.26,4.25,26.958,0.0,97.302,Seattle,0
240,0.169,620.01,8.7589,4345.8,33.891,5.26,4.25,43.401,0.0,97.291,Seattle,0
241,0.17,621.36,8.6477,4325.5,10.83,5.26,4.25,8.0259,-12.314,97.286,Seattle,0
242,20.71,625.01,4.6427,4283.3,245.84,5.26,4.25,255.35,0.0,97.28,Seattle,0
243,0.171,626.02,4.9126,4310.7,5.7087,5.26,4.25,13.031,-2.1876,97.256,Seattle,0
244,20.72,627.03,4.6154,4302.9,242.04,5.26,4.25,251.55,0.0,97.254,Seattle,0
245,0.172,628.04,4.777,4328.9,5.5399,5.26,4.25,0.0,-15.327,97.23,Seattle,0
246,20.73,629.35,3.3129,4329.6,186.76,5.26,4.25,196.27,0.0,97.223,Seattle,0
247,0.173,631.01,3.876,4365.5,4.4412,5.26,4.25,8.9869,-4.9643,97.191,Seattle,0
248,20.74,632.02,3.1494,4359.9,159.07,5.26,4.25,168.58,0.0,97.189,Seattle,0
249,0.174,633.13,3.2047,4376.4,3.6448,5.26,4.25,11.211,-1.9439,97.173,Seattle,0
250,20.75,635.0,3.5392,4393.3,222.99,5.26,4.25,232.5,0.0,97.154,Seattle,0
251,20.76,636.26,4.6218,4429.2,252.68,5.26,4.25,262.19,0.0,97.123,Seattle,0
252,20.77,638.0,4.9176,4440.9,277.65,5.26,4.25,287.16,0.0,97.102,Seattle,0
253,20.78,639.01,5.4471,4472.5,321.49,5.26,4.25,331.0,0.0,97.074,Seattle,0
254,0.175,639.86,6.0435,4501.2,67.637,5.26,4.25,77.147,0.0,97.048,Seattle,0
255,0.176,641.01,6.267,4490.4,87.347,5.26,4.25,96.857,0.0,97.044,Seattle,0
256,0.177,642.08,7.1367,4488.4,8.6343,5.26,4.25,16.641,-1.5035,97.034,Seattle,0
257,0.178,645.0,6.496,4454.6,112.52,5.26,4.25,122.03,0.0,97.027,Seattle,0
258,0.179,646.02,7.6356,4457.0,55.089,5.26,4.25,64.599,0.0,97.015,Seattle,0
259,0.18,647.59,7.7845,4440.1,9.5521,5.26,4.25,13.549,-5.5134,97.008,Seattle,0
260,0.181,654.0,6.2586,4363.1,51.32,5.26,4.25,60.83,0.0,96.997,Seattle,0
261,0.182,655.1,6.7914,4357.1,47.12,5.26,4.25,56.63,0.0,96.991,Seattle,0
262,0.183,657.0,7.1528,4338.2,34.645,5.26,4.25,44.155,0.0,96.984,Seattle,0
263,0.184,658.01,7.3946,4328.8,8.9958,5.26,4.25,3.5291,-14.977,96.98,Seattle,0
264,0.185,660.11,6.2605,4306.0,49.744,5.26,4.25,59.254,0.0,96.976,Seattle,0
265,0.186,662.5,6.2586,4285.1,7.4406,5.26,4.25,16.951,0.0,96.969,Seattle,0
266,0.187,666.0,6.6296,4252.7,43.013,5.26,4.25,52.523,0.0,96.96,Seattle,0
267,0.188,667.0,6.2671,4242.1,92.941,5.26,4.25,102.45,0.0,96.958,Seattle,0
