,Degrees,Time,Speed,Energycons,EProp,E_Aux,HVAC,Power,Regen,SoC,city,weather_Winter
0,0.0,0.0,0.0,0.0,0.0,5.35,4.2501,9.6001,0.0,100.0,Seattle,0
1,0.1,3.8897e-05,0.0,0.0,0.0,5.35,4.2501,9.6001,0.0,100.0,Seattle,0
2,0.2,0.55586,0.0,0.0,0.0,5.35,4.2501,9.6001,0.0,100.0,Seattle,0
3,0.3,5.5,0.0,0.0,0.0,5.35,4.2501,9.6001,0.0,99.995,Seattle,0
4,0.4,9.7022,0.0,0.0,0.0,5.35,4.2501,9.6001,0.0,99.991,Seattle,0
5,0.5,14.288,0.0,0.0,0.0,5.35,4.2501,9.6001,0.0,99.987,Seattle,0
6,0.6,20.0,0.0,0.0,0.0,5.35,4.2501,9.6001,0.0,99.982,Seattle,0
7,20.0,21.285,0.23581,567080.0,13.064,5.26,4.25,22.574,0.0,99.98,Seattle,0
8,20.1,23.013,1.6063,58377.0,105.69,5.26,4.25,115.2,0.0,99.971,Seattle,0
9,20.2,26.019,5.1158,24034.0,327.02,5.26,4.25,336.53,0.0,99.906,Seattle,0
10,0.7,26.964,6.1051,21731.0,98.3,5.26,4.25,107.81,0.0,99.876,Seattle,0
11,0.8,28.043,7.1299,16610.0,70.889,5.26,4.25,80.399,0.0,99.865,Seattle,0
12,0.9,30.672,8.3873,10129.0,59.089,5.26,4.25,68.599,0.0,99.847,Seattle,0
13,0.1,33.003,9.2046,7577.4,11.691,5.26,4.25,21.201,0.0,99.833,Seattle,0
14,0.11,38.5,7.7651,4657.9,9.5241,5.26,4.25,14.215,-4.8191,99.823,Seattle,0
15,0.12,48.5,3.2701,3357.5,3.7217,5.26,4.25,6.2005,-7.0312,99.808,Seattle,0
16,20.3,51.84,1.8043,3419.6,103.76,5.26,4.25,113.27,0.0,99.797,Seattle,0
17,20.4,54.034,3.5729,3883.2,223.75,5.26,4.25,233.26,0.0,99.762,Seattle,0
18,0.13,56.475,6.0027,4739.3,96.255,5.26,4.25,105.76,0.0,99.691,Seattle,0
19,0.14,57.008,6.5522,4741.0,45.005,5.26,4.25,54.515,0.0,99.685,Seattle,0
20,0.15,58.096,6.9048,4647.4,8.3136,5.26,4.25,13.033,-4.7911,99.68,Seattle,0
21,0.16,64.184,1.8385,4172.5,2.0684,5.26,4.25,7.2351,-4.3433,99.671,Seattle,0
22,0.17,69.0,0.0,4198.6,0.0,5.35,4.2501,9.6001,0.0,99.667,Seattle,0
23,0.18,74.5,0.0,4260.9,0.0,5.35,4.2501,9.6001,0.0,99.662,Seattle,0
24,20.5,80.157,0.041305,4325.1,2.1777,5.26,4.25,11.688,0.0,99.657,Seattle,0
25,20.6,83.075,2.2434,4502.2,141.89,5.26,4.25,151.4,0.0,99.639,Seattle,0
26,20.7,85.5,4.2983,4941.1,250.86,5.26,4.25,260.37,0.0,99.59,Seattle,0
27,0.19,87.001,4.8138,5231.9,5.5857,5.26,4.25,9.4466,-5.6491,99.554,Seattle,0
28,0.2,90.0,1.6719,5076.8,1.8793,5.26,4.25,8.1284,-3.2609,99.55,Seattle,0
29,0.21,97.5,0.0,5105.4,0.0,5.35,4.2501,9.6001,0.0,99.543,Seattle,0
30,0.22,103.64,0.0,5167.0,0.0,5.35,4.2501,9.6001,0.0,99.537,Seattle,0
31,20.8,108.5,0.50292,5225.4,29.913,5.26,4.25,39.423,0.0,99.532,Seattle,0
32,20.9,111.65,4.446,5629.3,299.46,5.26,4.25,308.97,0.0,99.481,Seattle,0
33,0.23,112.99,6.028,5952.0,105.89,5.26,4.25,115.4,0.0,99.437,Seattle,0
34,0.24,114.11,7.1714,5920.6,101.02,5.26,4.25,110.53,0.0,99.426,Seattle,0
35,0.25,116.0,7.975,5745.8,9.8286,5.26,4.25,6.8413,-12.497,99.414,Seattle,0
36,0.26,119.93,3.9416,5385.9,4.5199,5.26,4.25,6.8388,-7.1912,99.408,Seattle,0
37,0.27,127.26,0.0,5287.7,0.0,5.35,4.2501,9.6001,0.0,99.4,Seattle,0
38,0.28,133.19,0.0,5334.6,0.0,5.35,4.2501,9.6001,0.0,99.395,Seattle,0
39,20.1,139.09,0.0079703,5381.4,0.39988,5.26,4.25,9.9099,0.0,99.39,Seattle,0
40,20.11,142.29,1.8182,5472.4,120.09,5.26,4.25,129.6,0.0,99.376,Seattle,0
41,20.12,144.5,4.2066,5734.8,251.14,5.26,4.25,260.65,0.0,99.333,Seattle,0
42,20.13,147.02,5.7975,6122.2,324.85,5.26,4.25,334.36,0.0,99.261,Seattle,0
43,0.29,147.54,6.0545,6182.7,49.623,5.26,4.25,59.133,0.0,99.247,Seattle,0
44,0.3,149.27,6.779,6069.0,28.018,5.26,4.25,37.528,0.0,99.238,Seattle,0
45,0.31,152.0,6.9606,5823.1,26.582,5.26,4.25,36.092,0.0,99.232,Seattle,0
46,0.32,154.01,7.2961,5665.9,15.833,5.26,4.25,25.343,0.0,99.226,Seattle,0
47,0.33,156.15,7.2208,5486.1,8.7516,5.26,4.25,16.109,-2.1525,99.221,Seattle,0
48,0.34,162.76,1.9942,5113.3,2.2457,5.26,4.25,5.2433,-6.5124,99.211,Seattle,0
49,0.35,169.5,0.0,5131.1,0.0,5.35,4.2501,9.6001,0.0,99.205,Seattle,0
50,0.36,175.41,0.0,5165.3,0.0,5.35,4.2501,9.6001,0.0,99.2,Seattle,0
51,20.14,180.0,0.43611,5197.6,30.053,5.26,4.25,39.563,0.0,99.194,Seattle,0
52,20.15,182.01,3.4354,5329.5,230.24,5.26,4.25,239.75,0.0,99.167,Seattle,0
53,20.16,184.05,5.9279,5607.8,382.05,5.26,4.25,391.56,0.0,99.105,Seattle,0
54,0.37,185.0,6.9636,5611.3,100.28,5.26,4.25,109.79,0.0,99.093,Seattle,0
55,0.38,186.5,8.2926,5578.3,106.5,5.26,4.25,116.01,0.0,99.077,Seattle,0
56,0.39,189.0,10.036,5480.0,103.23,5.26,4.25,112.74,0.0,99.05,Seattle,0
57,0.4,192.0,11.726,5321.7,105.69,5.26,4.25,115.2,0.0,99.019,Seattle,0
58,0.41,194.6,13.061,5171.5,106.84,5.26,4.25,116.35,0.0,98.99,Seattle,0
59,0.42,197.03,14.149,5020.2,108.37,5.26,4.25,117.88,0.0,98.964,Seattle,0
60,0.43,199.0,14.766,4878.1,22.263,5.26,4.25,18.648,-13.125,98.946,Seattle,0
61,0.44,201.91,11.932,4630.6,16.382,5.26,4.25,0.0,-26.841,98.938,Seattle,0
62,0.45,207.0,3.6389,4412.2,4.158,5.26,4.25,0.16489,-13.503,98.929,Seattle,0
63,0.46,212.76,0.0,4406.9,0.0,5.35,4.2501,9.6001,0.0,98.923,Seattle,0
64,0.47,222.76,0.0,4443.6,0.0,5.35,4.2501,9.6001,0.0,98.914,Seattle,0
65,20.17,226.61,1.4579,4481.6,92.39,5.26,4.25,101.9,0.0,98.903,Seattle,0
66,20.18,229.29,4.3499,4634.4,273.84,5.26,4.25,283.35,0.0,98.853,Seattle,0
67,20.19,231.02,5.6254,4781.5,314.11,5.26,4.25,323.62,0.0,98.803,Seattle,0
68,0.48,232.01,6.097,4846.3,51.143,5.26,4.25,60.653,0.0,98.777,Seattle,0
69,0.49,234.01,7.0436,4807.4,39.036,5.26,4.25,48.546,0.0,98.765,Seattle,0
70,0.5,237.0,7.8641,4721.0,33.227,5.26,4.25,42.737,0.0,98.752,Seattle,0
71,0.51,239.01,8.2421,4654.0,38.591,5.26,4.25,48.101,0.0,98.744,Seattle,0
72,0.52,241.03,8.7715,4592.3,36.179,5.26,4.25,45.689,0.0,98.735,Seattle,0
73,0.53,243.27,9.2559,4517.7,34.781,5.26,4.25,44.291,0.0,98.724,Seattle,0
74,0.54,246.0,9.576,4415.4,28.152,5.26,4.25,37.662,0.0,98.715,Seattle,0
75,0.55,248.01,9.7455,4339.5,13.177,5.26,4.25,22.687,0.0,98.708,Seattle,0
76,0.56,251.72,9.5157,4194.8,12.185,5.26,4.25,19.949,-1.7453,98.701,Seattle,0
77,0.57,257.5,8.724,4003.6,10.946,5.26,4.25,21.427,0.97056,98.689,Seattle,0
78,0.58,263.31,7.4109,3844.5,9.0187,5.26,4.25,10.865,-7.6641,98.679,Seattle,0
79,0.59,268.25,0.59858,3783.6,0.67021,5.26,4.25,9.4009,-0.77929,98.672,Seattle,0
80,0.6,274.53,0.0,3798.9,0.0,5.35,4.2501,9.6001,0.0,98.666,Seattle,0
81,0.61,280.19,0.0,3813.4,0.0,5.35,4.2501,9.6001,0.0,98.661,Seattle,0
82,20.2,285.89,0.75145,3839.0,40.385,5.26,4.25,49.895,0.0,98.651,Seattle,0
83,20.21,288.13,2.2735,3882.1,150.17,5.26,4.25,159.68,0.0,98.632,Seattle,0
84,0.62,291.27,6.027,4066.5,110.09,5.26,4.25,119.6,0.0,98.549,Seattle,0
85,0.63,293.0,7.9547,4078.4,116.28,5.26,4.25,125.79,0.0,98.528,Seattle,0
86,0.64,295.0,9.7556,4080.5,114.55,5.26,4.25,124.06,0.0,98.502,Seattle,0
87,0.65,297.24,11.38,4067.9,123.44,5.26,4.25,132.95,0.0,98.474,Seattle,0
88,0.66,299.01,12.485,4049.3,85.085,5.26,4.25,94.595,0.0,98.452,Seattle,0
89,0.67,301.0,13.0,3995.8,18.464,5.26,4.25,25.72,-2.2541,98.439,Seattle,0
90,0.68,304.74,10.652,3869.4,14.075,5.26,4.25,8.3308,-15.254,98.429,Seattle,0
91,0.69,314.26,0.094329,3752.1,0.10556,5.26,4.25,9.6177,0.0021145,98.415,Seattle,0
92,0.7,320.55,0.0,3765.3,0.0,5.35,4.2501,9.6001,0.0,98.41,Seattle,0
93,0.71,326.16,0.0,3777.2,0.0,5.35,4.2501,9.6001,0.0,98.405,Seattle,0
94,20.22,330.0,1.8373,3803.5,122.88,5.26,4.25,132.39,0.0,98.392,Seattle,0
95,20.23,332.03,3.8776,3872.9,227.52,5.26,4.25,237.03,0.0,98.354,Seattle,0
96,20.24,335.0,5.6908,4016.0,322.48,5.26,4.25,331.99,0.0,98.274,Seattle,0
97,0.72,335.73,6.0084,4054.3,44.261,5.26,4.25,53.771,0.0,98.252,Seattle,0
98,0.73,338.01,6.7837,4032.2,46.632,5.26,4.25,56.142,0.0,98.241,Seattle,0
99,0.74,341.5,8.1406,3996.4,52.622,5.26,4.25,62.132,0.0,98.222,Seattle,0
100,0.75,345.0,9.3744,3952.2,60.958,5.26,4.25,70.468,0.0,98.201,Seattle,0
101,0.76,348.04,10.359,3907.9,55.173,5.26,4.25,64.683,0.0,98.181,Seattle,0
102,0.77,350.5,10.952,3864.2,43.92,5.26,4.25,53.43,0.0,98.167,Seattle,0
103,0.78,352.02,11.111,3830.8,14.879,5.26,4.25,23.708,-0.68135,98.162,Seattle,0
104,0.79,357.17,9.1109,3713.2,11.544,5.26,4.25,0.0,-25.661,98.15,Seattle,0
105,0.8,363.5,0.022352,3670.7,0.025013,5.26,4.25,9.5365,0.0014812,98.142,Seattle,0
106,0.81,370.74,0.0,3683.5,0.0,5.35,4.2501,9.6001,0.0,98.136,Seattle,0
107,20.25,376.07,0.54298,3695.1,37.765,5.26,4.25,47.275,0.0,98.129,Seattle,0
108,20.26,378.09,3.5808,3742.8,237.03,5.26,4.25,246.54,0.0,98.1,Seattle,0
109,0.82,380.28,6.0012,3846.2,90.111,5.26,4.25,99.621,0.0,98.034,Seattle,0
110,0.83,381.06,6.7508,3848.5,92.445,5.26,4.25,101.95,0.0,98.026,Seattle,0
111,0.84,384.0,9.2381,3851.0,101.25,5.26,4.25,110.76,0.0,97.994,Seattle,0
112,0.85,386.0,10.541,3842.8,93.174,5.26,4.25,102.68,0.0,97.973,Seattle,0
113,0.86,389.02,12.129,3818.1,100.26,5.26,4.25,109.77,0.0,97.942,Seattle,0
114,0.87,392.01,13.57,3787.3,97.489,5.26,4.25,107.0,0.0,97.909,Seattle,0
115,0.88,395.0,14.739,3745.8,100.18,5.26,4.25,109.69,0.0,97.878,Seattle,0
116,0.89,396.01,14.995,3726.7,40.951,5.26,4.25,50.461,0.0,97.87,Seattle,0
117,0.9,398.0,15.253,3681.3,86.594,5.26,4.25,96.104,0.0,97.859,Seattle,0
118,0.91,400.0,15.879,3648.7,100.82,5.26,4.25,110.33,0.0,97.84,Seattle,0
119,0.92,401.01,15.941,3623.5,25.061,5.26,4.25,19.983,-14.588,97.835,Seattle,0
120,0.93,405.75,9.8105,3519.9,12.662,5.26,4.25,0.0,-28.288,97.822,Seattle,0
121,0.94,415.0,0.0,3474.0,0.0,5.35,4.2501,9.6001,0.0,97.81,Seattle,0
122,0.95,420.5,0.0,3481.8,0.0,5.35,4.2501,9.6001,0.0,97.805,Seattle,0
123,20.27,427.26,0.24989,3492.0,14.337,5.26,4.25,23.847,0.0,97.799,Seattle,0
124,20.28,430.01,3.9679,3539.8,271.27,5.26,4.25,280.78,0.0,97.763,Seattle,0
125,0.96,431.65,6.0003,3607.9,96.599,5.26,4.25,106.11,0.0,97.709,Seattle,0
126,0.97,432.01,6.3657,3609.4,64.796,5.26,4.25,74.306,0.0,97.706,Seattle,0
127,0.98,434.0,7.4751,3604.2,71.053,5.26,4.25,80.563,0.0,97.692,Seattle,0
128,0.99,436.01,8.6743,3599.4,104.31,5.26,4.25,113.82,0.0,97.676,Seattle,0
129,0.1,438.0,10.032,3596.8,13.025,5.26,4.25,15.794,-6.7417,97.655,Seattle,0
130,0.101,440.0,8.5698,3568.2,10.712,5.26,4.25,0.0,-24.083,97.65,Seattle,0
131,0.102,445.35,0.58088,3537.8,0.65037,5.26,4.25,9.4551,-0.7053,97.643,Seattle,0
132,20.29,448.0,1.2022,3547.6,78.635,5.26,4.25,88.145,0.0,97.635,Seattle,0
133,20.3,451.5,5.208,3635.1,336.24,5.26,4.25,345.75,0.0,97.563,Seattle,0
134,0.103,452.28,6.0403,3665.9,96.093,5.26,4.25,105.6,0.0,97.537,Seattle,0
135,0.104,455.0,8.601,3673.2,119.86,5.26,4.25,129.37,0.0,97.507,Seattle,0
136,0.105,456.05,9.3942,3673.0,85.645,5.26,4.25,95.155,0.0,97.496,Seattle,0
137,0.106,458.0,10.184,3659.3,39.247,5.26,4.25,48.757,0.0,97.481,Seattle,0
138,0.107,460.01,10.485,3634.6,35.844,5.26,4.25,45.354,0.0,97.473,Seattle,0
139,0.108,462.76,10.814,3598.9,26.074,5.26,4.25,35.584,0.0,97.462,Seattle,0
140,0.109,466.25,10.712,3546.7,14.179,5.26,4.25,25.358,1.6691,97.454,Seattle,0
141,0.11,469.37,10.69,3501.9,23.679,5.26,4.25,33.189,0.0,97.447,Seattle,0
142,0.111,471.11,10.875,3480.8,24.86,5.26,4.25,34.37,0.0,97.44,Seattle,0
143,0.112,473.83,11.146,3447.3,30.573,5.26,4.25,40.083,0.0,97.43,Seattle,0
144,0.113,476.75,11.334,3409.4,20.336,5.26,4.25,29.846,0.0,97.42,Seattle,0
145,0.114,479.06,11.329,3377.4,15.269,5.26,4.25,25.589,0.80933,97.415,Seattle,0
146,0.115,481.47,11.323,3345.7,27.529,5.26,4.25,37.039,0.0,97.409,Seattle,0
147,0.116,484.0,11.542,3315.8,15.658,5.26,4.25,25.905,0.7372,97.399,Seattle,0
148,0.117,488.0,11.417,3263.5,24.889,5.26,4.25,34.399,0.0,97.39,Seattle,0
149,0.118,489.69,11.485,3243.3,17.749,5.26,4.25,27.259,0.0,97.385,Seattle,0
150,0.119,494.0,11.435,3190.1,15.462,5.26,4.25,24.972,0.0,97.375,Seattle,0
151,0.12,500.89,11.214,3110.0,15.063,5.26,4.25,25.269,0.69567,97.359,Seattle,0
152,0.121,509.24,3.4831,3043.6,3.9731,5.26,4.25,3.4594,-10.024,97.343,Seattle,0
153,0.122,517.0,0.0,3046.7,0.0,5.35,4.2501,9.6001,0.0,97.336,Seattle,0
154,20.31,525.67,0.039113,3055.7,1.9474,5.26,4.25,11.457,0.0,97.328,Seattle,0
155,20.32,528.39,1.8302,3068.5,119.6,5.26,4.25,129.11,0.0,97.315,Seattle,0
156,20.33,531.94,5.9116,3152.0,382.12,5.26,4.25,391.63,0.0,97.227,Seattle,0
157,0.123,532.05,6.0172,3155.0,72.71,5.26,4.25,82.22,0.0,97.223,Seattle,0
158,0.124,534.0,7.0722,3153.4,41.453,5.26,4.25,50.963,0.0,97.211,Seattle,0
159,0.125,536.7,8.0999,3146.1,59.577,5.26,4.25,69.087,0.0,97.196,Seattle,0
160,0.126,539.06,9.0469,3139.2,48.928,5.26,4.25,58.438,0.0,97.181,Seattle,0
161,0.127,541.03,9.4351,3127.4,22.28,5.26,4.25,31.79,0.0,97.172,Seattle,0
162,0.128,544.0,9.4102,3102.6,14.415,5.26,4.25,23.925,0.0,97.165,Seattle,0
163,0.129,545.62,9.5111,3090.2,30.365,5.26,4.25,39.875,0.0,97.16,Seattle,0
164,0.13,548.07,9.7363,3072.2,12.541,5.26,4.25,22.581,0.53005,97.152,Seattle,0
165,0.131,551.0,9.7905,3048.8,33.224,5.26,4.25,42.734,0.0,97.145,Seattle,0
166,0.132,554.0,10.256,3029.4,44.78,5.26,4.25,54.29,0.0,97.132,Seattle,0
167,0.133,556.01,10.619,3016.8,32.293,5.26,4.25,41.803,0.0,97.123,Seattle,0
168,0.134,558.66,10.861,2996.5,27.592,5.26,4.25,37.102,0.0,97.114,Seattle,0
169,0.135,560.66,10.908,2979.3,14.52,5.26,4.25,25.741,1.7109,97.108,Seattle,0
170,0.136,567.24,9.5863,2924.6,12.298,5.26,4.25,18.371,-3.4367,97.094,Seattle,0
171,0.137,573.0,2.1681,2896.5,2.4444,5.26,4.25,5.4448,-6.5096,97.084,Seattle,0
172,0.138,578.98,0.0,2900.1,0.0,5.35,4.2501,9.6001,0.0,97.079,Seattle,0
173,0.139,584.63,0.0,2905.1,0.0,5.35,4.2501,9.6001,0.0,97.074,Seattle,0
174,20.34,589.06,0.37624,2910.0,24.081,5.26,4.25,33.591,0.0,97.069,Seattle,0
175,20.35,592.01,3.1762,2938.4,183.1,5.26,4.25,192.61,0.0,97.035,Seattle,0
176,0.14,593.12,3.7126,2954.1,4.2458,5.26,4.25,10.4,-3.3559,97.015,Seattle,0
177,0.141,601.09,0.0,2950.9,0.0,5.35,4.2501,9.6001,0.0,97.007,Seattle,0
178,0.142,606.73,0.0,2955.9,0.0,5.35,4.2501,9.6001,0.0,97.002,Seattle,0
179,20.36,612.5,0.05141,2961.1,2.5924,5.26,4.25,12.102,0.0,96.996,Seattle,0
180,20.37,616.01,1.8834,2974.3,126.92,5.26,4.25,136.43,0.0,96.981,Seattle,0
181,20.38,618.45,4.8,3018.8,310.48,5.26,4.25,319.99,0.0,96.927,Seattle,0
182,0.143,620.0,6.5223,3050.8,111.32,5.26,4.25,120.83,0.0,96.886,Seattle,0
183,0.144,621.5,7.9372,3055.7,106.41,5.26,4.25,115.92,0.0,96.869,Seattle,0
184,0.145,624.0,9.8483,3060.2,111.91,5.26,4.25,121.42,0.0,96.841,Seattle,0
185,0.146,626.01,11.068,3059.9,100.87,5.26,4.25,110.38,0.0,96.82,Seattle,0
186,0.147,628.32,12.231,3055.8,101.15,5.26,4.25,110.66,0.0,96.796,Seattle,0
187,0.148,632.04,13.991,3046.8,99.911,5.26,4.25,109.42,0.0,96.756,Seattle,0
188,0.149,635.03,15.131,3034.0,99.304,5.26,4.25,108.81,0.0,96.725,Seattle,0
189,0.15,638.01,16.136,3018.3,98.573,5.26,4.25,108.08,0.0,96.694,Seattle,0
190,0.151,640.0,16.712,3005.5,98.394,5.26,4.25,107.9,0.0,96.675,Seattle,0
191,0.152,642.5,17.439,2989.6,102.34,5.26,4.25,111.85,0.0,96.65,Seattle,0
192,0.153,644.38,17.913,2976.0,93.092,5.26,4.25,102.6,0.0,96.632,Seattle,0
193,0.154,646.0,18.163,2960.9,31.007,5.26,4.25,31.72,-8.7963,96.619,Seattle,0
194,0.155,650.74,14.378,2907.9,21.388,5.26,4.25,7.4848,-23.413,96.603,Seattle,0
195,0.156,659.5,4.7811,2850.2,5.5451,5.26,4.25,0.76352,-14.292,96.584,Seattle,0
196,0.157,665.23,0.0,2848.8,0.0,5.35,4.2501,9.6001,0.0,96.578,Seattle,0
197,0.158,670.31,0.0,2852.6,0.0,5.35,4.2501,9.6001,0.0,96.574,Seattle,0
198,20.39,675.5,0.05141,2856.5,2.5924,5.26,4.25,12.102,0.0,96.569,Seattle,0
199,20.4,679.86,2.0652,2874.6,115.21,5.26,4.25,124.72,0.0,96.543,Seattle,0
200,20.41,683.87,4.7163,2927.0,279.8,5.26,4.25,289.31,0.0,96.467,Seattle,0
201,20.42,686.01,5.9987,2970.6,332.32,5.26,4.25,341.83,0.0,96.403,Seattle,0
202,0.159,687.13,6.4987,2969.8,49.6,5.26,4.25,59.11,0.0,96.397,Seattle,0
203,0.16,689.01,7.1954,2966.9,26.604,5.26,4.25,36.114,0.0,96.388,Seattle,0
204,0.161,693.67,7.9112,2950.8,23.855,5.26,4.25,33.365,0.0,96.372,Seattle,0
205,0.162,697.61,8.3083,2934.4,20.382,5.26,4.25,29.892,0.0,96.361,Seattle,0
206,0.163,702.01,8.6226,2914.4,10.792,5.26,4.25,19.442,-0.85951,96.349,Seattle,0
207,0.164,706.5,7.7383,2892.4,9.4855,5.26,4.25,17.993,-1.0024,96.341,Seattle,0
208,0.165,712.6,3.7421,2870.7,4.281,5.26,4.25,6.6997,-7.0912,96.331,Seattle,0
209,0.166,719.2,0.0,2870.9,0.0,5.35,4.2501,9.6001,0.0,96.324,Seattle,0
210,0.167,725.03,0.0,2875.0,0.0,5.35,4.2501,9.6001,0.0,96.319,Seattle,0
211,20.43,730.09,0.0050186,2878.5,0.24955,5.26,4.25,9.7596,0.0,96.315,Seattle,0
212,0.168,736.02,0.40234,2886.1,0.45034,5.26,4.25,9.9603,0.0,96.304,Seattle,0
213,20.44,738.59,0.44155,2889.5,21.703,5.26,4.25,31.213,0.0,96.298,Seattle,0
214,20.45,741.0,0.40304,2891.1,20.632,5.26,4.25,30.142,0.0,96.295,Seattle,0
215,20.46,743.02,1.2544,2897.2,79.329,5.26,4.25,88.839,0.0,96.286,Seattle,0
216,20.47,747.13,5.6378,2955.3,359.36,5.26,4.25,368.87,0.0,96.197,Seattle,0
217,0.169,748.0,6.5406,2965.1,75.775,5.26,4.25,85.285,0.0,96.18,Seattle,0
218,0.17,749.03,7.2818,2966.2,55.253,5.26,4.25,64.763,0.0,96.171,Seattle,0
219,0.171,751.01,8.1032,2963.6,37.392,5.26,4.25,46.902,0.0,96.159,Seattle,0
220,0.172,753.03,8.5337,2957.3,28.608,5.26,4.25,38.118,0.0,96.151,Seattle,0
221,0.173,755.0,8.6726,2948.4,13.632,5.26,4.25,23.142,0.0,96.145,Seattle,0
222,0.174,757.0,8.8156,2939.4,11.086,5.26,4.25,21.039,0.44298,96.14,Seattle,0
223,0.175,760.69,7.6054,2921.4,9.295,5.26,4.25,10.678,-8.1266,96.133,Seattle,0
224,0.176,766.55,1.377,2908.6,1.5455,5.26,4.25,9.674,-1.3815,96.125,Seattle,0
225,0.177,771.56,0.0,2911.0,0.0,5.35,4.2501,9.6001,0.0,96.12,Seattle,0
226,0.178,777.85,0.0,2915.3,0.0,5.35,4.2501,9.6001,0.0,96.114,Seattle,0
227,20.48,782.02,0.53753,2919.3,33.205,5.26,4.25,42.715,0.0,96.109,Seattle,0
228,20.49,785.05,3.7043,2944.8,236.94,5.26,4.25,246.45,0.0,96.068,Seattle,0
229,20.5,787.02,5.7041,2980.7,312.7,5.26,4.25,322.21,0.0,96.011,Seattle,0
230,0.179,788.0,6.1023,2994.1,29.405,5.26,4.25,38.915,0.0,95.987,Seattle,0
231,0.18,790.0,6.7771,2991.2,48.746,5.26,4.25,58.256,0.0,95.978,Seattle,0
232,0.181,792.01,7.7355,2989.8,33.149,5.26,4.25,42.659,0.0,95.966,Seattle,0
233,0.182,794.0,8.1052,2983.5,17.769,5.26,4.25,27.279,0.0,95.958,Seattle,0
234,0.183,796.01,8.3157,2975.8,18.812,5.26,4.25,28.322,0.0,95.952,Seattle,0
235,0.184,800.01,8.6775,2959.5,20.832,5.26,4.25,30.342,0.0,95.94,Seattle,0
236,0.185,802.13,8.8651,2950.5,15.683,5.26,4.25,25.193,0.0,95.934,Seattle,0
237,0.186,805.72,8.6139,2933.2,10.779,5.26,4.25,18.825,-1.4634,95.927,Seattle,0
238,0.187,812.71,4.9848,2906.3,5.799,5.26,4.25,8.9366,-6.3724,95.915,Seattle,0
239,20.51,821.0,1.1981,2898.3,58.738,5.26,4.25,68.248,0.0,95.905,Seattle,0
240,0.188,822.02,1.202,2902.0,1.3482,5.26,4.25,10.98,0.12225,95.899,Seattle,0
241,0.189,826.5,1.1176,2901.6,1.2531,5.26,4.25,10.763,0.0,95.894,Seattle,0
242,20.52,828.03,1.2117,2905.4,66.125,5.26,4.25,75.635,0.0,95.887,Seattle,0
243,0.19,830.23,1.9268,2915.6,2.1689,5.26,4.25,11.69,0.011142,95.869,Seattle,0
244,20.53,832.75,2.0383,2919.3,111.24,5.26,4.25,120.75,0.0,95.86,Seattle,0
245,20.54,835.02,3.6181,2940.9,223.12,5.26,4.25,232.63,0.0,95.823,Seattle,0
246,0.191,837.79,6.0003,2987.3,73.65,5.26,4.25,83.16,0.0,95.743,Seattle,0
247,0.192,838.25,6.3355,2987.7,68.927,5.26,4.25,78.437,0.0,95.74,Seattle,0
248,0.193,840.01,7.2785,2987.2,15.792,5.26,4.25,25.302,0.0,95.728,Seattle,0
249,0.194,842.0,7.0409,2979.9,8.5013,5.26,4.25,14.982,-3.0296,95.724,Seattle,0
250,0.195,849.75,0.016552,2967.1,0.018522,5.26,4.25,9.5289,0.00037099,95.714,Seattle,0
251,0.196,855.16,0.0,2970.5,0.0,5.35,4.2501,9.6001,0.0,95.709,Seattle,0
252,20.55,861.5,0.1207,2974.5,6.325,5.26,4.25,15.835,0.0,95.703,Seattle,0
253,20.56,863.81,2.9198,2986.8,217.81,5.26,4.25,227.32,0.0,95.683,Seattle,0
254,20.57,865.37,5.2054,3012.2,352.33,5.26,4.25,361.84,0.0,95.64,Seattle,0
255,0.197,866.3,6.4012,3026.3,121.06,5.26,4.25,130.57,0.0,95.614,Seattle,0
256,0.198,868.01,8.3885,3032.9,124.87,5.26,4.25,134.38,0.0,95.591,Seattle,0
257,0.199,870.11,10.226,3037.7,128.07,5.26,4.25,137.58,0.0,95.564,Seattle,0
258,0.2,872.0,11.525,3039.0,15.626,5.26,4.25,25.971,0.83599,95.541,Seattle,0
259,0.201,875.0,9.9736,3020.9,17.38,5.26,4.25,26.89,0.0,95.534,Seattle,0
260,0.202,876.33,10.072,3014.5,41.984,5.26,4.25,51.494,0.0,95.53,Seattle,0
261,0.203,878.02,10.554,3009.6,87.909,5.26,4.25,97.419,0.0,95.52,Seattle,0
262,0.204,880.0,11.623,3008.3,54.333,5.26,4.25,63.843,0.0,95.499,Seattle,0
263,0.205,881.43,11.915,3002.3,39.893,5.26,4.25,49.403,0.0,95.491,Seattle,0
264,0.206,883.01,11.964,2993.0,30.167,5.26,4.25,39.677,0.0,95.486,Seattle,0
265,0.207,885.0,12.196,2982.7,65.856,5.26,4.25,75.366,0.0,95.478,Seattle,0
266,0.208,886.05,12.498,2979.1,90.759,5.26,4.25,100.27,0.0,95.47,Seattle,0
267,0.209,888.01,13.39,2975.9,108.03,5.26,4.25,117.54,0.0,95.449,Seattle,0
268,0.21,890.35,14.437,2971.6,112.63,5.26,4.25,122.14,0.0,95.423,Seattle,0
269,0.211,893.01,15.598,2965.9,103.76,5.26,4.25,113.27,0.0,95.392,Seattle,0
270,0.212,894.27,15.924,2960.5,25.017,5.26,4.25,34.897,0.36976,95.381,Seattle,0
